,harmonised_code,harmonised_name,nuts_3_code,nuts_3_name,nuts_2_code,nuts_2_name,nuts_1_code,nuts_1_name
255,KSH_04668,Mihályháza,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
256,KSH_04677,Emőd,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
257,KSH_04686,Dédestapolcsány,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
258,KSH_04695,Vasvár,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
259,KSH_04701,Iregszemcse,HU233,Tolna,HU23,Dél-Dunántúl,HU2,Dunántúl
260,KSH_04710,Nagyar,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
261,KSH_04729,Sály,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
262,KSH_04738,Bak,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
263,KSH_04747,Sárpilis,HU233,Tolna,HU23,Dél-Dunántúl,HU2,Dunántúl
264,KSH_04756,Misefa,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
265,KSH_04765,Borszörcsök,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
266,KSH_04774,Szakoly,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
267,KSH_04783,Mosonmagyaróvár,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
268,KSH_04792,Rábacsanak,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
269,KSH_04808,Domony,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
270,KSH_04817,Zsáka,HU321,Hajdú-Bihar,HU32,Észak-Alföld,HU3,Alföld és Észak
271,KSH_04826,Kisgyalán,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
272,KSH_04835,Somogyzsitfa,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
273,KSH_04844,Terény,HU313,Nógrád,HU31,Észak-Magyarország,HU3,Alföld és Észak
274,KSH_04853,Somogyudvarhely,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
275,KSH_04862,Paks,HU233,Tolna,HU23,Dél-Dunántúl,HU2,Dunántúl
276,KSH_04871,Litke,HU313,Nógrád,HU31,Észak-Magyarország,HU3,Alföld és Észak
277,KSH_04880,Ágfalva,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
278,KSH_04899,Bikal,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
279,KSH_04905,Pócsmegyer,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
280,KSH_04914,Trizs,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
281,KSH_04923,Karcag,HU322,Jász-Nagykun-Szolnok,HU32,Észak-Alföld,HU3,Alföld és Észak
282,KSH_04932,Taszár,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
283,KSH_04950,Ortaháza,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
284,KSH_04969,Tormafölde,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
285,KSH_04978,Ipolytölgyes,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
286,KSH_04987,Megyer,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
287,KSH_04996,Garbolc,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
288,KSH_05005,Irota,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
289,KSH_05014,Vének,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
290,KSH_05023,Bozsok,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
291,KSH_05032,Gyula,HU332,Békés,HU33,Dél-Alföld,HU3,Alföld és Észak
292,KSH_05041,Nyírderzs,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
293,KSH_05050,Csitár,HU313,Nógrád,HU31,Észak-Magyarország,HU3,Alföld és Észak
294,KSH_05069,Györgytarló,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
295,KSH_05078,Rinyabesenyő,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
296,KSH_05087,Lovászpatona,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
297,KSH_05096,Viss,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
298,KSH_05102,Balogunyom,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
299,KSH_05111,Csongrád,HU333,Csongrád-Csanád,HU33,Dél-Alföld,HU3,Alföld és Észak
300,KSH_05120,Sátoraljaújhely,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
301,KSH_05139,Birján,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
302,KSH_05148,Balatonkenese,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
303,KSH_05157,Somlójenő,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
304,KSH_05166,Tömörd,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
305,KSH_05175,Hajdúszoboszló,HU321,Hajdú-Bihar,HU32,Észak-Alföld,HU3,Alföld és Észak
306,KSH_05184,Csemő,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
307,KSH_05193,Szorosad,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
308,KSH_05209,Villánykövesd,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
309,KSH_05218,Nagygörbő,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
310,KSH_05227,Kisnémedi,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
311,KSH_05236,Gyöngyös,HU312,Heves,HU31,Észak-Magyarország,HU3,Alföld és Észak
312,KSH_05245,Nemesbikk,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
313,KSH_05254,Kuncsorba,HU322,Jász-Nagykun-Szolnok,HU32,Észak-Alföld,HU3,Alföld és Észak
314,KSH_05263,Karád,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
315,KSH_05272,Kánya,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
316,KSH_05281,Örkény,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
317,KSH_05290,Pilisszántó,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
318,KSH_05306,Bőcs,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
319,KSH_05315,Borsodnádasd,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
320,KSH_05324,Herencsény,HU313,Nógrád,HU31,Észak-Magyarország,HU3,Alföld és Észak
321,KSH_05333,Csobád,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
322,KSH_05342,Tófej,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
323,KSH_05351,Kára,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
324,KSH_05360,Csákberény,HU211,Fejér,HU21,Közép-Dunántúl,HU2,Dunántúl
325,KSH_05379,Csanádpalota,HU333,Csongrád-Csanád,HU33,Dél-Alföld,HU3,Alföld és Észak
326,KSH_05388,Sümegprága,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
327,KSH_05397,Pusztaföldvár,HU332,Békés,HU33,Dél-Alföld,HU3,Alföld és Észak
328,KSH_05403,Babarc,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
329,KSH_05412,Magyarmecske,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
330,KSH_05421,Királyszentistván,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
331,KSH_05430,Magyarhertelend,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
332,KSH_05449,Komárom,HU212,Komárom-Esztergom,HU21,Közép-Dunántúl,HU2,Dunántúl
333,KSH_05458,Kenézlő,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
334,KSH_05476,Bő,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
335,KSH_05485,Baranyaszentgyörgy,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
336,KSH_05494,Gadna,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
337,KSH_05500,Somogyaracs,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
338,KSH_05519,Siklós,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
339,KSH_05528,Szörény,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
340,KSH_05537,Kallósd,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
341,KSH_05546,Zákányszék,HU333,Csongrád-Csanád,HU33,Dél-Alföld,HU3,Alföld és Észak
342,KSH_05555,Nemeshany,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
343,KSH_05564,Lovas,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
344,KSH_05573,Derecske,HU321,Hajdú-Bihar,HU32,Észak-Alföld,HU3,Alföld és Észak
345,KSH_05582,Nagycsécs,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
346,KSH_05591,Izsófalva,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
347,KSH_05607,Szederkény,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
348,KSH_05616,Hetefejércse,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
349,KSH_05625,Révfülöp,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
350,KSH_05634,Káptalantóti,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
351,KSH_05643,Szilvásvárad,HU312,Heves,HU31,Észak-Magyarország,HU3,Alföld és Észak
352,KSH_05652,Nemesgörzsöny,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
353,KSH_05661,Ozora,HU233,Tolna,HU23,Dél-Dunántúl,HU2,Dunántúl
354,KSH_05670,Gégény,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
355,KSH_05689,Mezőkomárom,HU211,Fejér,HU21,Közép-Dunántúl,HU2,Dunántúl
356,KSH_05698,Váckisújfalu,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
357,KSH_05704,Pethőhenye,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
358,KSH_05713,Harasztifalu,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
359,KSH_05722,Kisbeszterce,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
360,KSH_05731,Gerjen,HU233,Tolna,HU23,Dél-Dunántúl,HU2,Dunántúl
361,KSH_05740,Kőszegdoroszló,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
362,KSH_05759,Vécs,HU312,Heves,HU31,Észak-Magyarország,HU3,Alföld és Észak
363,KSH_05768,Létavértes,HU321,Hajdú-Bihar,HU32,Észak-Alföld,HU3,Alföld és Észak
364,KSH_05777,Szászberek,HU322,Jász-Nagykun-Szolnok,HU32,Észak-Alföld,HU3,Alföld és Észak
365,KSH_05786,Ladánybene,HU331,Bács-Kiskun,HU33,Dél-Alföld,HU3,Alföld és Észak
366,KSH_05795,Cserkeszőlő,HU322,Jász-Nagykun-Szolnok,HU32,Észak-Alföld,HU3,Alföld és Észak
367,KSH_05801,Gávavencsellő,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
368,KSH_05810,Szőkedencs,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
369,KSH_05829,Vál,HU211,Fejér,HU21,Közép-Dunántúl,HU2,Dunántúl
370,KSH_05838,Balatonalmádi,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
371,KSH_05847,Harsány,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
372,KSH_05856,Kunadacs,HU331,Bács-Kiskun,HU33,Dél-Alföld,HU3,Alföld és Észak
373,KSH_05865,Egerlövő,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
374,KSH_05874,Szajol,HU322,Jász-Nagykun-Szolnok,HU32,Észak-Alföld,HU3,Alföld és Észak
375,KSH_05883,Palotás,HU313,Nógrád,HU31,Észak-Magyarország,HU3,Alföld és Észak
376,KSH_05892,Vokány,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
377,KSH_05917,Vácduka,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
378,KSH_05926,Bódvaszilas,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
379,KSH_05935,Karácsond,HU312,Heves,HU31,Észak-Magyarország,HU3,Alföld és Észak
380,KSH_05944,Bakonyszentlászló,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
381,KSH_05953,Kissomlyó,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
382,KSH_05962,Magyarcsanád,HU333,Csongrád-Csanád,HU33,Dél-Alföld,HU3,Alföld és Észak
383,KSH_05971,Csokonyavisonta,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
384,KSH_05980,Egyházasgerge,HU313,Nógrád,HU31,Észak-Magyarország,HU3,Alföld és Észak
385,KSH_05999,Kárász,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
386,KSH_06008,Zamárdi,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
387,KSH_06017,Magyarkeszi,HU233,Tolna,HU23,Dél-Dunántúl,HU2,Dunántúl
388,KSH_06035,Felsőpakony,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
389,KSH_06044,Kunbaja,HU331,Bács-Kiskun,HU33,Dél-Alföld,HU3,Alföld és Észak
390,KSH_06053,Ragály,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
391,KSH_06062,Újpetre,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
392,KSH_06071,Keménfa,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
393,KSH_06080,Ádánd,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
394,KSH_06099,Ellend,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
395,KSH_06105,Kálmáncsa,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
396,KSH_06114,Füle,HU211,Fejér,HU21,Közép-Dunántúl,HU2,Dunántúl
397,KSH_06123,Dövény,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
398,KSH_06132,Csapi,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
399,KSH_06141,Patalom,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
400,KSH_06169,Nemesapáti,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
401,KSH_06178,Eszteregnye,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
402,KSH_06187,Nyíradony,HU321,Hajdú-Bihar,HU32,Észak-Alföld,HU3,Alföld és Észak
403,KSH_06196,Barbacs,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
404,KSH_06202,Lakitelek,HU331,Bács-Kiskun,HU33,Dél-Alföld,HU3,Alföld és Észak
405,KSH_06211,Hollád,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
406,KSH_06220,Bodonhely,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
407,KSH_06239,Vadosfa,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
408,KSH_06248,Pinkamindszent,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
409,KSH_06257,Zsadány,HU332,Békés,HU33,Dél-Alföld,HU3,Alföld és Észak
410,KSH_06266,Hosszúpályi,HU321,Hajdú-Bihar,HU32,Észak-Alföld,HU3,Alföld és Észak
411,KSH_06275,Zajta,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
412,KSH_06284,Pitvaros,HU333,Csongrád-Csanád,HU33,Dél-Alföld,HU3,Alföld és Észak
413,KSH_06293,Újhartyán,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
414,KSH_06309,Nagyrábé,HU321,Hajdú-Bihar,HU32,Észak-Alföld,HU3,Alföld és Észak
415,KSH_06318,Nagyrév,HU322,Jász-Nagykun-Szolnok,HU32,Észak-Alföld,HU3,Alföld és Észak
416,KSH_06327,Bakonypölöske,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
417,KSH_06336,Kozármisleny,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
418,KSH_06345,Aldebrő,HU312,Heves,HU31,Észak-Magyarország,HU3,Alföld és Észak
419,KSH_06354,Pusztamérges,HU333,Csongrád-Csanád,HU33,Dél-Alföld,HU3,Alföld és Észak
420,KSH_06363,Dörgicse,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
421,KSH_06372,Pomáz,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
422,KSH_06381,Tolmács,HU313,Nógrád,HU31,Észak-Magyarország,HU3,Alföld és Észak
423,KSH_06390,Bozzai,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
424,KSH_06406,Jákfa,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
425,KSH_06415,Kákics,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
426,KSH_06424,Kaposszerdahely,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
427,KSH_06433,Tiszadada,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
428,KSH_06442,Kalocsa,HU331,Bács-Kiskun,HU33,Dél-Alföld,HU3,Alföld és Észak
429,KSH_06451,Gamás,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
430,KSH_06460,Füzérkajata,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
431,KSH_06479,Lapáncsa,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
432,KSH_06488,Nagyecsed,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
433,KSH_06497,Bonyhád,HU233,Tolna,HU23,Dél-Dunántúl,HU2,Dunántúl
434,KSH_06503,Átány,HU312,Heves,HU31,Észak-Magyarország,HU3,Alföld és Észak
435,KSH_06512,Kismányok,HU233,Tolna,HU23,Dél-Dunántúl,HU2,Dunántúl
436,KSH_06521,Gyermely,HU212,Komárom-Esztergom,HU21,Közép-Dunántúl,HU2,Dunántúl
437,KSH_06530,Pusztamagyaród,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
438,KSH_06549,Vindornyalak,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
439,KSH_06558,Bölcske,HU233,Tolna,HU23,Dél-Dunántúl,HU2,Dunántúl
440,KSH_06567,Sormás,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
441,KSH_06576,Mezőszentgyörgy,HU211,Fejér,HU21,Közép-Dunántúl,HU2,Dunántúl
442,KSH_06585,Gálosfa,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
443,KSH_06594,Dömös,HU212,Komárom-Esztergom,HU21,Közép-Dunántúl,HU2,Dunántúl
444,KSH_06600,Somogyszentpál,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
445,KSH_06619,Börcs,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
446,KSH_06628,Szécsény,HU313,Nógrád,HU31,Észak-Magyarország,HU3,Alföld és Észak
447,KSH_06637,Varsád,HU233,Tolna,HU23,Dél-Dunántúl,HU2,Dunántúl
448,KSH_06646,Jobaháza,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
449,KSH_06655,Hejőbába,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
450,KSH_06664,Ete,HU212,Komárom-Esztergom,HU21,Közép-Dunántúl,HU2,Dunántúl
451,KSH_06673,Ajka,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
452,KSH_06682,Aka,HU212,Komárom-Esztergom,HU21,Közép-Dunántúl,HU2,Dunántúl
453,KSH_06691,Kazincbarcika,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
454,KSH_06707,Borsodivánka,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
455,KSH_06716,Nádasd,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
456,KSH_06725,Borjád,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
457,KSH_06734,Csősz,HU211,Fejér,HU21,Közép-Dunántúl,HU2,Dunántúl
458,KSH_06743,Diósjenő,HU313,Nógrád,HU31,Észak-Magyarország,HU3,Alföld és Észak
459,KSH_06761,Nagyszékely,HU233,Tolna,HU23,Dél-Dunántúl,HU2,Dunántúl
460,KSH_06770,Markotabödöge,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
461,KSH_06789,Kemse,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
462,KSH_06798,Hidas,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
463,KSH_06804,Kötegyán,HU332,Békés,HU33,Dél-Alföld,HU3,Alföld és Észak
464,KSH_06813,Mágocs,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
465,KSH_06822,Csobánka,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
466,KSH_06831,Kishajmás,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
467,KSH_06840,Sóskút,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
468,KSH_06859,Törökbálint,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
469,KSH_06868,Adorjás,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
470,KSH_06877,Visz,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
471,KSH_06886,Aranyosgadány,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
472,KSH_06895,Kópháza,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
473,KSH_06901,Tengelic,HU233,Tolna,HU23,Dél-Dunántúl,HU2,Dunántúl
474,KSH_06910,Bélavár,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
475,KSH_06929,Bekecs,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
476,KSH_06938,Vállaj,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
477,KSH_06947,Szokolya,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
478,KSH_06956,Fehértó,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
479,KSH_06965,Katádfa,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
480,KSH_06974,Cserépfalu,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
481,KSH_06992,Kővágótöttös,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
482,KSH_07001,Nagykarácsony,HU211,Fejér,HU21,Közép-Dunántúl,HU2,Dunántúl
483,KSH_07010,Páprád,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
484,KSH_07029,Mucsi,HU233,Tolna,HU23,Dél-Dunántúl,HU2,Dunántúl
485,KSH_07038,Lénárddaróc,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
486,KSH_07047,Baracs,HU211,Fejér,HU21,Közép-Dunántúl,HU2,Dunántúl
487,KSH_07056,Öreglak,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
488,KSH_07065,Városlőd,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
489,KSH_07074,Vázsnok,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
490,KSH_07083,Tiszanána,HU312,Heves,HU31,Észak-Magyarország,HU3,Alföld és Észak
491,KSH_07092,Szentbékkálla,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
492,KSH_07108,Tinnye,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
493,KSH_07117,Balatonföldvár,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
494,KSH_07126,Hetvehely,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
495,KSH_07135,Cserszegtomaj,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
496,KSH_07144,Piliscsaba,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
497,KSH_07153,Palkonya,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
498,KSH_07162,Pácsony,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
499,KSH_07171,Sorkifalud,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
500,KSH_07180,Sarud,HU312,Heves,HU31,Észak-Magyarország,HU3,Alföld és Észak
501,KSH_07199,Patak,HU313,Nógrád,HU31,Észak-Magyarország,HU3,Alföld és Észak
502,KSH_07205,Újvárfalva,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
503,KSH_07214,Acsád,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
504,KSH_07223,Vadna,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
505,KSH_07232,Zalaszentlászló,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
506,KSH_07241,Apc,HU312,Heves,HU31,Észak-Magyarország,HU3,Alföld és Észak
507,KSH_07250,Hosztót,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
508,KSH_07269,Lepsény,HU211,Fejér,HU21,Közép-Dunántúl,HU2,Dunántúl
509,KSH_07278,Püspökmolnári,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
510,KSH_07287,Bakonykoppány,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
511,KSH_07296,Bögöte,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
512,KSH_07302,Adásztevel,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
