,index,election_date,election_type,harmonised_code,harmonised_name,type,name,party_name,votes,nuts3_code,nuts3_name
7808,10,2012-12-09,house,RO222,Buzau,2,FCER,,200,RO222,Buzău
7809,11,2012-12-09,house,RO222,Buzau,2,AMR,,187,RO222,Buzău
7810,12,2012-12-09,house,RO222,Buzau,2,PNL-Aripa tânără,,175,RO222,Buzău
7811,13,2012-12-09,house,RO222,Buzau,2,UDTR,,174,RO222,Buzău
7812,14,2012-12-09,house,RO222,Buzau,2,USR-PLUS,,145,RO222,Buzău
7813,15,2012-12-09,house,RO222,Buzau,2,RO.AS.IT.,,142,RO222,Buzău
7814,16,2012-12-09,house,RO222,Buzau,2,UPR,,139,RO222,Buzău
7815,17,2012-12-09,house,RO222,Buzau,2,UER,,136,RO222,Buzău
7816,18,2012-12-09,house,RO222,Buzau,2,UUR,,122,RO222,Buzău
7817,19,2012-12-09,house,RO222,Buzau,2,UDTTMR,,121,RO222,Buzău
7818,20,2012-12-09,house,RO222,Buzau,2,UDSCR,,115,RO222,Buzău
7819,21,2012-12-09,house,RO222,Buzau,2,C.R.L.R.,,113,RO222,Buzău
7820,22,2012-12-09,house,RO222,Buzau,2,UBBR,,108,RO222,Buzău
7821,23,2012-12-09,house,RO222,Buzau,2,UUR,,86,RO222,Buzău
7822,24,2012-12-09,house,RO222,Buzau,2,UCRR,,42,RO222,Buzău
7823,0,2016-12-11,house,RO412,Gorj,0,eligible_voters,eligible_voters,302107,RO412,Gorj
7824,1,2016-12-11,house,RO412,Gorj,1,issued_ballots,issued_ballots,126026,RO412,Gorj
7825,0,2016-12-11,house,RO412,Gorj,2,PSD,Partidul Social Democrat,65501,RO412,Gorj
7826,1,2016-12-11,house,RO412,Gorj,2,PNL,Partidul Național Liberal,20497,RO412,Gorj
7827,2,2016-12-11,house,RO412,Gorj,2,ALDE,PARTIDUL ALIANȚA LIBERALILOR ȘI DEMOCRAȚILOR,7840,RO412,Gorj
7828,3,2016-12-11,house,RO412,Gorj,2,PMP,Partidul Miscarea Populară,7804,RO412,Gorj
7829,4,2016-12-11,house,RO412,Gorj,2,PRU,Partidul România Unită,5649,RO412,Gorj
7830,5,2016-12-11,house,RO412,Gorj,2,USR-PLUS,Uniunea Salvați România,4788,RO412,Gorj
7831,6,2016-12-11,house,RO412,Gorj,2,ION CALINOIU,,3457,RO412,Gorj
7832,7,2016-12-11,house,RO412,Gorj,2,PRM,Partidul România Mare,1740,RO412,Gorj
7833,8,2016-12-11,house,RO412,Gorj,2,UDMR,UNIUNEA DEMOCRATA MAGHIARA DIN ROMANIA,913,RO412,Gorj
7834,9,2016-12-11,house,RO412,Gorj,2,PSR,,898,RO412,Gorj
7835,10,2016-12-11,house,RO412,Gorj,2,ANR,,619,RO412,Gorj
7836,11,2016-12-11,house,RO412,Gorj,2,PNR,,244,RO412,Gorj
7837,12,2016-12-11,house,RO412,Gorj,2,UER,,202,RO412,Gorj
7838,13,2016-12-11,house,RO412,Gorj,2,ROASIT,,118,RO412,Gorj
7839,14,2016-12-11,house,RO412,Gorj,2,PRO,,115,RO412,Gorj
7840,15,2016-12-11,house,RO412,Gorj,2,PNL-Aripa tânără,,99,RO412,Gorj
7841,16,2016-12-11,house,RO412,Gorj,2,UDSCR,,87,RO412,Gorj
7842,17,2016-12-11,house,RO412,Gorj,2,AMR,,75,RO412,Gorj
7843,18,2016-12-11,house,RO412,Gorj,2,UCRR,,68,RO412,Gorj
7844,19,2016-12-11,house,RO412,Gorj,2,FDGR,Forumul Democrat al Germanilor din România,53,RO412,Gorj
7845,20,2016-12-11,house,RO412,Gorj,2,USR-PLUS,,53,RO412,Gorj
7846,21,2016-12-11,house,RO412,Gorj,2,PO,,48,RO412,Gorj
7847,22,2016-12-11,house,RO412,Gorj,2,UDTR,,47,RO412,Gorj
7848,23,2016-12-11,house,RO412,Gorj,2,FCER,,41,RO412,Gorj
7849,24,2016-12-11,house,RO412,Gorj,2,UBBR,,35,RO412,Gorj
7850,25,2016-12-11,house,RO412,Gorj,2,(CRLR),,33,RO412,Gorj
7851,26,2016-12-11,house,RO412,Gorj,2,UAR,,31,RO412,Gorj
7852,27,2016-12-11,house,RO412,Gorj,2,UUR,,22,RO412,Gorj
7853,0,2009-11-22,president_a,RO115,Satu Mare,0,eligible_voters,eligible_voters,319001,RO115,Satu Mare
7854,1,2009-11-22,president_a,RO115,Satu Mare,1,issued_ballots,issued_ballots,141680,RO115,Satu Mare
7855,0,2009-11-22,president_a,RO115,Satu Mare,2,Traian Basescu,PDL,40937,RO115,Satu Mare
7856,1,2009-11-22,president_a,RO115,Satu Mare,2,Hunor Kelemen,UDMR,33346,RO115,Satu Mare
7857,2,2009-11-22,president_a,RO115,Satu Mare,2,Mircea Geoana,PSD,31801,RO115,Satu Mare
7858,3,2009-11-22,president_a,RO115,Satu Mare,2,Crin Antonescu,PNL,20897,RO115,Satu Mare
7859,4,2009-11-22,president_a,RO115,Satu Mare,2,Corneliu Vadim Tudor,PRM,4285,RO115,Satu Mare
7860,5,2009-11-22,president_a,RO115,Satu Mare,2,Sorin Oprescu,,1881,RO115,Satu Mare
7861,6,2009-11-22,president_a,RO115,Satu Mare,2,PNG,,1736,RO115,Satu Mare
7862,7,2009-11-22,president_a,RO115,Satu Mare,2,Remus Cernea,PV,1035,RO115,Satu Mare
7863,8,2009-11-22,president_a,RO115,Satu Mare,2,Constantin Rotaru,,793,RO115,Satu Mare
7864,9,2009-11-22,president_a,RO115,Satu Mare,2,Constantin Ninel Potarca,,446,RO115,Satu Mare
7865,10,2009-11-22,president_a,RO115,Satu Mare,2,Ovidiu Cristian Iane,PER,280,RO115,Satu Mare
7866,11,2009-11-22,president_a,RO115,Satu Mare,2,Gheorghe-Eduard Manole,,264,RO115,Satu Mare
7867,0,2004-11-28,president_a,RO115,Satu Mare,0,eligible_voters,eligible_voters,318871,RO115,Satu Mare
7868,1,2004-11-28,president_a,RO115,Satu Mare,1,issued_ballots,issued_ballots,154431,RO115,Satu Mare
7869,0,2004-11-28,president_a,RO115,Satu Mare,2,ADRIAN NASTASE,PSD + PUR,51321,RO115,Satu Mare
7870,1,2004-11-28,president_a,RO115,Satu Mare,2,MARKO BELA,UDMR,46898,RO115,Satu Mare
7871,2,2004-11-28,president_a,RO115,Satu Mare,2,TRAIAN BASESCU,Alianța Dreptate și Adevăr,33148,RO115,Satu Mare
7872,3,2004-11-28,president_a,RO115,Satu Mare,2,CORNELIU VADIM TUDOR,PRM,9278,RO115,Satu Mare
7873,4,2004-11-28,president_a,RO115,Satu Mare,2,GHEORGHE CORIOLAN CIUHANDU,PNTCD,2368,RO115,Satu Mare
7874,5,2004-11-28,president_a,RO115,Satu Mare,2,GEORGE BECALI,PNG,2020,RO115,Satu Mare
7875,6,2004-11-28,president_a,RO115,Satu Mare,2,PETRE ROMAN,,1201,RO115,Satu Mare
7876,7,2004-11-28,president_a,RO115,Satu Mare,2,GHEORGHE DINU,Independent,835,RO115,Satu Mare
7877,8,2004-11-28,president_a,RO115,Satu Mare,2,OVIDIU TUDORICI,,674,RO115,Satu Mare
7878,9,2004-11-28,president_a,RO115,Satu Mare,2,AUREL RADULESCU,,506,RO115,Satu Mare
7879,10,2004-11-28,president_a,RO115,Satu Mare,2,MARIAN PETRE MILUT,,505,RO115,Satu Mare
7880,11,2004-11-28,president_a,RO115,Satu Mare,2,ALEXANDRU RAJ TUNARU,,293,RO115,Satu Mare
7881,0,1992-09-27,president_a,RO317,Teleorman,0,eligible_voters,eligible_voters,373545,RO317,Teleorman
7882,1,1992-09-27,president_a,RO317,Teleorman,1,issued_ballots,issued_ballots,262733,RO317,Teleorman
7883,0,1992-09-27,president_a,RO317,Teleorman,2,ION ILIESCU,F.D.S.N.,172136,RO317,Teleorman
7884,1,1992-09-27,president_a,RO317,Teleorman,2,EMIL CONSTANTINESCU,C.D.R.,43651,RO317,Teleorman
7885,2,1992-09-27,president_a,RO317,Teleorman,2,CAIUS TRAIAN DRAGOMIR,,13718,RO317,Teleorman
7886,3,1992-09-27,president_a,RO317,Teleorman,2,GHEORGHE FUNAR,P.U.N.R.,7668,RO317,Teleorman
7887,4,1992-09-27,president_a,RO317,Teleorman,2,MIRCEA DRUC,,3958,RO317,Teleorman
7888,5,1992-09-27,president_a,RO317,Teleorman,2,IOAN MANZATU,P.R.,3870,RO317,Teleorman
7889,0,1996-11-03,president_b,RO312,Calarasi,0,eligible_voters,eligible_voters,252618,RO312,Călăraşi
7890,1,1996-11-03,president_b,RO312,Calarasi,1,issued_ballots,issued_ballots,184278,RO312,Călăraşi
7891,0,1996-11-03,president_b,RO312,Calarasi,2,ION ILIESCU,F.D.S.N.,115816,RO312,Călăraşi
7892,1,1996-11-03,president_b,RO312,Calarasi,2,EMIL CONSTANTINESCU,C.D.R.,66296,RO312,Călăraşi
7893,0,1992-09-27,president_a,RO116,Salaj,0,eligible_voters,eligible_voters,193704,RO116,Sălaj
7894,1,1992-09-27,president_a,RO116,Salaj,1,issued_ballots,issued_ballots,156828,RO116,Sălaj
7895,0,1992-09-27,president_a,RO116,Salaj,2,EMIL CONSTANTINESCU,C.D.R.,58282,RO116,Sălaj
7896,1,1992-09-27,president_a,RO116,Salaj,2,ION ILIESCU,F.D.S.N.,43068,RO116,Sălaj
7897,2,1992-09-27,president_a,RO116,Salaj,2,GHEORGHE FUNAR,P.U.N.R.,36921,RO116,Sălaj
7898,3,1992-09-27,president_a,RO116,Salaj,2,CAIUS TRAIAN DRAGOMIR,,5073,RO116,Sălaj
7899,4,1992-09-27,president_a,RO116,Salaj,2,MIRCEA DRUC,,3055,RO116,Sălaj
7900,5,1992-09-27,president_a,RO116,Salaj,2,IOAN MANZATU,P.R.,2888,RO116,Sălaj
7901,0,2009-11-22,president_a,RO212,Botosani,0,eligible_voters,eligible_voters,367820,RO212,Botoşani
7902,1,2009-11-22,president_a,RO212,Botosani,1,issued_ballots,issued_ballots,195964,RO212,Botoşani
7903,0,2009-11-22,president_a,RO212,Botosani,2,Mircea Geoana,PSD,78434,RO212,Botoşani
7904,1,2009-11-22,president_a,RO212,Botosani,2,Traian Basescu,PDL,45369,RO212,Botoşani
7905,2,2009-11-22,president_a,RO212,Botosani,2,Crin Antonescu,PNL,39438,RO212,Botoşani
7906,3,2009-11-22,president_a,RO212,Botosani,2,Corneliu Vadim Tudor,PRM,12989,RO212,Botoşani
7907,4,2009-11-22,president_a,RO212,Botosani,2,Sorin Oprescu,,5426,RO212,Botoşani
7908,5,2009-11-22,president_a,RO212,Botosani,2,PNG,,4292,RO212,Botoşani
7909,6,2009-11-22,president_a,RO212,Botosani,2,Constantin Rotaru,,1288,RO212,Botoşani
7910,7,2009-11-22,president_a,RO212,Botosani,2,Remus Cernea,PV,1188,RO212,Botoşani
7911,8,2009-11-22,president_a,RO212,Botosani,2,Constantin Ninel Potarca,,530,RO212,Botoşani
7912,9,2009-11-22,president_a,RO212,Botosani,2,Gheorghe-Eduard Manole,,500,RO212,Botoşani
7913,10,2009-11-22,president_a,RO212,Botosani,2,Ovidiu Cristian Iane,PER,398,RO212,Botoşani
7914,11,2009-11-22,president_a,RO212,Botosani,2,Hunor Kelemen,UDMR,392,RO212,Botoşani
7915,0,1992-09-27,president_b,RO216,Vaslui,0,eligible_voters,eligible_voters,315876,RO216,Vaslui
7916,1,1992-09-27,president_b,RO216,Vaslui,1,issued_ballots,issued_ballots,235239,RO216,Vaslui
7917,0,1992-09-27,president_b,RO216,Vaslui,2,ION ILIESCU,F.D.S.N.,185075,RO216,Vaslui
7918,1,1992-09-27,president_b,RO216,Vaslui,2,EMIL CONSTANTINESCU,C.D.R.,47078,RO216,Vaslui
7919,0,2024-06-09,european,RO423,Hunedoara,0,eligible_voters,eligible_voters,364838,RO423,Hunedoara
7920,1,2024-06-09,european,RO423,Hunedoara,1,issued_ballots,issued_ballots,182095,RO423,Hunedoara
7921,0,2024-06-09,european,RO423,Hunedoara,2,PSD-PNL,ALIANȚA ELECTORALĂ PSD PNL,91244,RO423,Hunedoara
7922,1,2024-06-09,european,RO423,Hunedoara,2,ALIANȚA AUR,,33413,RO423,Hunedoara
7923,2,2024-06-09,european,RO423,Hunedoara,2,USR - PMP - FORȚA DREPTEI,ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI,8987,RO423,Hunedoara
7924,3,2024-06-09,european,RO423,Hunedoara,2,SOS,PARTIDUL S.O.S. ROMÂNIA,8294,RO423,Hunedoara
7925,4,2024-06-09,european,RO423,Hunedoara,2,UDMR,UNIUNEA DEMOCRATA MAGHIARA DIN ROMANIA,6861,RO423,Hunedoara
7926,5,2024-06-09,european,RO423,Hunedoara,2,ȘTEFĂNUȚĂ NICOLAE-BOGDĂNEL,,4064,RO423,Hunedoara
7927,6,2024-06-09,european,RO423,Hunedoara,2,REPER,PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI,3922,RO423,Hunedoara
7928,7,2024-06-09,european,RO423,Hunedoara,2,PARTIDUL DIASPORA UNITĂ,,3873,RO423,Hunedoara
7929,8,2024-06-09,european,RO423,Hunedoara,2,GHEORGHE VLAD-DAN,,3671,RO423,Hunedoara
7930,9,2024-06-09,european,RO423,Hunedoara,2,PUSL,PARTIDUL UMANIST SOCIAL LIBERAL,2196,RO423,Hunedoara
7931,10,2024-06-09,european,RO423,Hunedoara,2,ȘOȘOACĂ DUMITRU-SILVESTRU,,1948,RO423,Hunedoara
7932,11,2024-06-09,european,RO423,Hunedoara,2,PÎRVĂNESCU PAULA-MARINELA,,1280,RO423,Hunedoara
7933,12,2024-06-09,european,RO423,Hunedoara,2,AD,Partidul Alternativa Dreaptă,1232,RO423,Hunedoara
7934,13,2024-06-09,european,RO423,Hunedoara,2,PARTIDUL PATRIOȚILOR,PARTIDUL PATRIOȚILOR,1199,RO423,Hunedoara
7935,14,2024-06-09,european,RO423,Hunedoara,2,PRM,Partidul România Mare,1161,RO423,Hunedoara
7936,15,2024-06-09,european,RO423,Hunedoara,2,PSR - PSDM,ROMÂNIA SOCIALISTĂ,961,RO423,Hunedoara
7937,0,1996-11-03,president_a,RO221,Braila,0,eligible_voters,eligible_voters,299242,RO221,Brăila
7938,1,1996-11-03,president_a,RO221,Braila,1,issued_ballots,issued_ballots,243151,RO221,Brăila
7939,0,1996-11-03,president_a,RO221,Braila,2,ION ILIESCU,F.D.S.N.,102295,RO221,Brăila
7940,1,1996-11-03,president_a,RO221,Braila,2,EMIL CONSTANTINESCU,C.D.R.,52834,RO221,Brăila
7941,2,1996-11-03,president_a,RO221,Braila,2,PETRE ROMAN,USD,48800,RO221,Brăila
7942,3,1996-11-03,president_a,RO221,Braila,2,CORNELIU VADIM TUDOR,,14373,RO221,Brăila
7943,4,1996-11-03,president_a,RO221,Braila,2,GHEORGHE FUNAR,PUNR,2970,RO221,Brăila
7944,5,1996-11-03,president_a,RO221,Braila,2,ADRIAN PAUNESCU,,2661,RO221,Brăila
7945,6,1996-11-03,president_a,RO221,Braila,2,TUDOR MOHORA,,2646,RO221,Brăila
7946,7,1996-11-03,president_a,RO221,Braila,2,IOAN POP DE POPA,,1391,RO221,Brăila
7947,8,1996-11-03,president_a,RO221,Braila,2,NICOLAE MANOLESCU,,1374,RO221,Brăila
7948,9,1996-11-03,president_a,RO221,Braila,2,NUTU ANGHELINA,Independent,924,RO221,Brăila
7949,10,1996-11-03,president_a,RO221,Braila,2,GEORGE MUNTEAN,,882,RO221,Brăila
7950,11,1996-11-03,president_a,RO221,Braila,2,RADU CAMPEANU,,780,RO221,Brăila
7951,12,1996-11-03,president_a,RO221,Braila,2,CONSTANTIN MUDAVA,Independent,779,RO221,Brăila
7952,13,1996-11-03,president_a,RO221,Braila,2,NICOLAE MILITARU,Independent,569,RO221,Brăila
7953,14,1996-11-03,president_a,RO221,Braila,2,CONSTANTIN NICULESCU,,562,RO221,Brăila
7954,15,1996-11-03,president_a,RO221,Braila,2,GYORGY FRUNDA,UDMR,365,RO221,Brăila
7955,0,2009-06-07,european,RO116,Salaj,0,eligible_voters,eligible_voters,201681,RO116,Sălaj
7956,1,2009-06-07,european,RO116,Salaj,1,issued_ballots,issued_ballots,76951,RO116,Sălaj
7957,0,2009-06-07,european,RO116,Salaj,2,UDMR,UNIUNEA DEMOCRATA MAGHIARA DIN ROMANIA,22116,RO116,Sălaj
7958,1,2009-06-07,european,RO116,Salaj,2,PSD,,18953,RO116,Sălaj
7959,2,2009-06-07,european,RO116,Salaj,2,PD,Partidul Democrat Liberal,17910,RO116,Sălaj
7960,3,2009-06-07,european,RO116,Salaj,2,PNL,Partidul Național Liberal,7712,RO116,Sălaj
7961,4,2009-06-07,european,RO116,Salaj,2,PRM,Partidul România Mare,3917,RO116,Sălaj
7962,5,2009-06-07,european,RO116,Salaj,2,CANDIDAT INDEPENDENT,,2078,RO116,Sălaj
7963,6,2009-06-07,european,RO116,Salaj,2,PNTCD,Partidul Național Tărănesc Creștin Democrat,1124,RO116,Sălaj
7964,7,2009-06-07,european,RO116,Salaj,2,CANDIDAT INDEPENDENT,,852,RO116,Sălaj
7965,8,2009-06-07,european,RO116,Salaj,2,,,172,RO116,Sălaj
7966,0,2000-11-26,president_b,RO224,Galati,0,eligible_voters,eligible_voters,501832,RO224,Galaţi
7967,1,2000-11-26,president_b,RO224,Galati,1,issued_ballots,issued_ballots,304335,RO224,Galaţi
7968,0,2000-11-26,president_b,RO224,Galati,2,ION ILIESCU,PDSR-PUR-PSDR,208561,RO224,Galaţi
7969,1,2000-11-26,president_b,RO224,Galati,2,CORNELIU VADIM TUDOR,PRM,91415,RO224,Galaţi
7970,0,2012-12-09,house,RO124,Harghita,0,eligible_voters,eligible_voters,270744,RO124,Harghita
7971,1,2012-12-09,house,RO124,Harghita,1,issued_ballots,issued_ballots,120057,RO124,Harghita
7972,0,2012-12-09,house,RO124,Harghita,2,UDMR,UNIUNEA DEMOCRATA MAGHIARA DIN ROMANIA,82814,RO124,Harghita
7973,1,2012-12-09,house,RO124,Harghita,2,EMNP-PPMT,,17069,RO124,Harghita
7974,2,2012-12-09,house,RO124,Harghita,2,USL,Uniunea Social Liberală,10683,RO124,Harghita
7975,3,2012-12-09,house,RO124,Harghita,2,ARD,Alianța România Dreaptă,2507,RO124,Harghita
7976,4,2012-12-09,house,RO124,Harghita,2,PPDD,PPDD,724,RO124,Harghita
7977,5,2012-12-09,house,RO124,Harghita,2,PRM,Partidul România Mare,405,RO124,Harghita
7978,6,2012-12-09,house,RO124,Harghita,2,PHR,,403,RO124,Harghita
7979,7,2012-12-09,house,RO124,Harghita,2,UAR,,216,RO124,Harghita
7980,8,2012-12-09,house,RO124,Harghita,2,PPDD,,138,RO124,Harghita
7981,9,2012-12-09,house,RO124,Harghita,2,FDGR,Forumul Democrat al Germanilor din România,132,RO124,Harghita
7982,10,2012-12-09,house,RO124,Harghita,2,UUR,,120,RO124,Harghita
7983,11,2012-12-09,house,RO124,Harghita,2,UER,,116,RO124,Harghita
7984,12,2012-12-09,house,RO124,Harghita,2,UBBR,,104,RO124,Harghita
7985,13,2012-12-09,house,RO124,Harghita,2,PNL-Aripa tânără,,93,RO124,Harghita
7986,14,2012-12-09,house,RO124,Harghita,2,UUR,,89,RO124,Harghita
7987,15,2012-12-09,house,RO124,Harghita,2,USR-PLUS,,86,RO124,Harghita
7988,16,2012-12-09,house,RO124,Harghita,2,FCER,,62,RO124,Harghita
7989,17,2012-12-09,house,RO124,Harghita,2,UCRR,,61,RO124,Harghita
7990,18,2012-12-09,house,RO124,Harghita,2,RO.AS.IT.,,58,RO124,Harghita
7991,19,2012-12-09,house,RO124,Harghita,2,AMR,,49,RO124,Harghita
7992,20,2012-12-09,house,RO124,Harghita,2,UDSCR,,43,RO124,Harghita
7993,21,2012-12-09,house,RO124,Harghita,2,UDTR,,38,RO124,Harghita
7994,22,2012-12-09,house,RO124,Harghita,2,C.R.L.R.,,36,RO124,Harghita
7995,23,2012-12-09,house,RO124,Harghita,2,UDTTMR,,23,RO124,Harghita
7996,24,2012-12-09,house,RO124,Harghita,2,UPR,,15,RO124,Harghita
7997,0,2004-11-28,house,RO114,Maramures,0,eligible_voters,eligible_voters,426490,RO114,Maramureş
7998,1,2004-11-28,house,RO114,Maramures,1,issued_ballots,issued_ballots,215524,RO114,Maramureş
7999,0,2004-11-28,house,RO114,Maramures,2,PSD,,73435,RO114,Maramureş
8000,1,2004-11-28,house,RO114,Maramures,2,D.A. PNL-PD,,54844,RO114,Maramureş
8001,2,2004-11-28,house,RO114,Maramures,2,PRM,Partidul România Mare,29930,RO114,Maramureş
8002,3,2004-11-28,house,RO114,Maramures,2,UDMR,UNIUNEA DEMOCRATA MAGHIARA DIN ROMANIA,18349,RO114,Maramureş
8003,4,2004-11-28,house,RO114,Maramures,2,PNTCD,Partidul Național Tărănesc Creștin Democrat,6032,RO114,Maramureş
8004,5,2004-11-28,house,RO114,Maramures,2,PNG,Partidul Noua Generație,2884,RO114,Maramureş
8005,6,2004-11-28,house,RO114,Maramures,2,U-UCRAINENI,,2176,RO114,Maramureş
8006,7,2004-11-28,house,RO114,Maramures,2,PUNR,Partidul Unității Națiunii Române,2132,RO114,Maramureş
8007,8,2004-11-28,house,RO114,Maramures,2,FDR,,2116,RO114,Maramureş
8008,9,2004-11-28,house,RO114,Maramures,2,ROMII,,1426,RO114,Maramureş
8009,10,2004-11-28,house,RO114,Maramures,2,PER,Partidul Ecologist Român,1394,RO114,Maramureş
8010,11,2004-11-28,house,RO114,Maramures,2,PSU,,1284,RO114,Maramureş
8011,12,2004-11-28,house,RO114,Maramures,2,PNDC,,1187,RO114,Maramureş
8012,13,2004-11-28,house,RO114,Maramures,2,PPP,,855,RO114,Maramureş
8013,14,2004-11-28,house,RO114,Maramures,2,AUR,,774,RO114,Maramureş
8014,15,2004-11-28,house,RO114,Maramures,2,PSR,,694,RO114,Maramureş
8015,16,2004-11-28,house,RO114,Maramures,2,URR,,655,RO114,Maramureş
8016,17,2004-11-28,house,RO114,Maramures,2,APCD,,634,RO114,Maramureş
8017,18,2004-11-28,house,RO114,Maramures,2,UBBR,,497,RO114,Maramureş
8018,19,2004-11-28,house,RO114,Maramures,2,FDGR,Forumul Democrat al Germanilor din România,477,RO114,Maramureş
8019,20,2004-11-28,house,RO114,Maramures,2,PAS,,375,RO114,Maramureş
8020,21,2004-11-28,house,RO114,Maramures,2,U-CROATI,,308,RO114,Maramureş
8021,22,2004-11-28,house,RO114,Maramures,2,A-RROMI,,306,RO114,Maramureş
8022,23,2004-11-28,house,RO114,Maramures,2,F-EVREI,,242,RO114,Maramureş
