"CIRCOSCRIZIONE";"REGIONE";"PROVINCIA";"COMUNE";"ELETTORI";"ELETTORI_MASCHI";"VOTANTI";"VOTANTI_MASCHI";"SCHEDE_BIANCHE";"LISTA";"VOTILISTA"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"POMAROLO";1814;906;1283;652;16;"UNITI NELL'ULIVO";"493"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"POMAROLO";1814;906;1283;652;16;"FED.DEI VERDI";"60"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"POMAROLO";1814;906;1283;652;16;"P.SEGNI SCOGNAMIGLIO";"3"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"POMAROLO";1814;906;1283;652;16;"UNIONE DI CENTRO";"38"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"POMAROLO";1814;906;1283;652;16;"PAESE NUOVO";"0"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"POMAROLO";1814;906;1283;652;16;"LEGA NORD";"64"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"POMAROLO";1814;906;1283;652;16;"PRI I LIBERAL SGARBI";"10"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"POMAROLO";1814;906;1283;652;16;"LISTA EMMA BONINO";"29"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"POMAROLO";1814;906;1283;652;16;"AB.SCORP.VERDI VERDI";"11"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"POMAROLO";1814;906;1283;652;16;"ALTERNATIVA SOCIALE";"6"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"POMAROLO";1814;906;1283;652;16;"FORZA ITALIA";"271"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"POMAROLO";1814;906;1283;652;16;"DIPIETRO OCCHETTO";"23"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"POMAROLO";1814;906;1283;652;16;"RIFONDAZIONE COMUNISTA";"44"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"POMAROLO";1814;906;1283;652;16;"PARTITO PENSIONATI";"8"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"POMAROLO";1814;906;1283;652;16;"FIAMMA TRICOLORE";"1"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"POZZA DI FASSA";1471;727;967;488;32;"P.SEGNI SCOGNAMIGLIO";"1"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"POZZA DI FASSA";1471;727;967;488;32;"DIPIETRO OCCHETTO";"13"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"POZZA DI FASSA";1471;727;967;488;32;"RIFONDAZIONE COMUNISTA";"9"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"POZZA DI FASSA";1471;727;967;488;32;"FIAMMA TRICOLORE";"0"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"POZZA DI FASSA";1471;727;967;488;32;"PAESE NUOVO";"0"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"POZZA DI FASSA";1471;727;967;488;32;"UNIONE DI CENTRO";"19"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"POZZA DI FASSA";1471;727;967;488;32;"LISTA EMMA BONINO";"3"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"POZZA DI FASSA";1471;727;967;488;32;"FORZA ITALIA";"209"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"POZZA DI FASSA";1471;727;967;488;32;"ALLEANZA NAZIONALE";"28"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"POZZA DI FASSA";1471;727;967;488;32;"AB.SCORP.VERDI VERDI";"5"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"POZZA DI FASSA";1471;727;967;488;32;"ALTERNATIVA SOCIALE";"2"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"POZZA DI FASSA";1471;727;967;488;32;"PARTITO PENSIONATI";"4"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"POZZA DI FASSA";1471;727;967;488;32;"LEGA NORD";"36"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"POZZA DI FASSA";1471;727;967;488;32;"COMUNISTI ITALIANI";"2"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"POZZA DI FASSA";1471;727;967;488;32;"ALLEANZA LOMBARDA AUTONOMIA";"2"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"POZZA DI FASSA";1471;727;967;488;32;"MOV.IDEA SOC. RAUTI";"0"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"POZZA DI FASSA";1471;727;967;488;32;"PRI I LIBERAL SGARBI";"2"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"POZZA DI FASSA";1471;727;967;488;32;"SVP";"13"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"POZZA DI FASSA";1471;727;967;488;32;"UNITI NELL'ULIVO";"551"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"POZZA DI FASSA";1471;727;967;488;32;"FED.DEI VERDI";"10"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"POZZA DI FASSA";1471;727;967;488;32;"SOCIALISTI UNITI";"0"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"POZZA DI FASSA";1471;727;967;488;32;"A.P. UDEUR";"0"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PRASO";334;172;222;121;6;"A.P. UDEUR";"0"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PRASO";334;172;222;121;6;"ALLEANZA LOMBARDA AUTONOMIA";"1"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PRASO";334;172;222;121;6;"COMUNISTI ITALIANI";"3"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PRASO";334;172;222;121;6;"LEGA NORD";"20"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PRASO";334;172;222;121;6;"ALTERNATIVA SOCIALE";"1"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PRASO";334;172;222;121;6;"FED.DEI VERDI";"5"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PRASO";334;172;222;121;6;"PARTITO PENSIONATI";"2"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PRASO";334;172;222;121;6;"UNITI NELL'ULIVO";"90"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PRASO";334;172;222;121;6;"SOCIALISTI UNITI";"1"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PRASO";334;172;222;121;6;"P.SEGNI SCOGNAMIGLIO";"0"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PRASO";334;172;222;121;6;"MOV.IDEA SOC. RAUTI";"0"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PRASO";334;172;222;121;6;"UNIONE DI CENTRO";"23"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PRASO";334;172;222;121;6;"PRI I LIBERAL SGARBI";"0"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PRASO";334;172;222;121;6;"ALLEANZA NAZIONALE";"12"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PRASO";334;172;222;121;6;"LISTA EMMA BONINO";"1"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PRASO";334;172;222;121;6;"AB.SCORP.VERDI VERDI";"0"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PRASO";334;172;222;121;6;"PAESE NUOVO";"0"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PRASO";334;172;222;121;6;"FIAMMA TRICOLORE";"1"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PRASO";334;172;222;121;6;"RIFONDAZIONE COMUNISTA";"6"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PRASO";334;172;222;121;6;"DIPIETRO OCCHETTO";"5"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PRASO";334;172;222;121;6;"FORZA ITALIA";"29"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PRASO";334;172;222;121;6;"SVP";"5"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PREDAZZO";3470;1679;1937;974;46;"SVP";"38"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PREDAZZO";3470;1679;1937;974;46;"MOV.IDEA SOC. RAUTI";"3"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PREDAZZO";3470;1679;1937;974;46;"P.SEGNI SCOGNAMIGLIO";"3"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PREDAZZO";3470;1679;1937;974;46;"SOCIALISTI UNITI";"2"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PREDAZZO";3470;1679;1937;974;46;"ALTERNATIVA SOCIALE";"12"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PREDAZZO";3470;1679;1937;974;46;"PARTITO PENSIONATI";"22"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PREDAZZO";3470;1679;1937;974;46;"LEGA NORD";"98"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PREDAZZO";3470;1679;1937;974;46;"COMUNISTI ITALIANI";"17"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PREDAZZO";3470;1679;1937;974;46;"ALLEANZA LOMBARDA AUTONOMIA";"8"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PREDAZZO";3470;1679;1937;974;46;"ALLEANZA NAZIONALE";"135"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PREDAZZO";3470;1679;1937;974;46;"UNITI NELL'ULIVO";"624"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PREDAZZO";3470;1679;1937;974;46;"FORZA ITALIA";"596"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PREDAZZO";3470;1679;1937;974;46;"FED.DEI VERDI";"42"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PREDAZZO";3470;1679;1937;974;46;"DIPIETRO OCCHETTO";"42"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PREDAZZO";3470;1679;1937;974;46;"A.P. UDEUR";"4"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PREDAZZO";3470;1679;1937;974;46;"PRI I LIBERAL SGARBI";"21"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PREDAZZO";3470;1679;1937;974;46;"UNIONE DI CENTRO";"67"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PREDAZZO";3470;1679;1937;974;46;"AB.SCORP.VERDI VERDI";"8"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PREDAZZO";3470;1679;1937;974;46;"RIFONDAZIONE COMUNISTA";"32"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PREDAZZO";3470;1679;1937;974;46;"LISTA EMMA BONINO";"35"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PREDAZZO";3470;1679;1937;974;46;"FIAMMA TRICOLORE";"5"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PREDAZZO";3470;1679;1937;974;46;"PAESE NUOVO";"0"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PREORE";316;158;257;126;9;"LISTA EMMA BONINO";"5"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PREORE";316;158;257;126;9;"DIPIETRO OCCHETTO";"6"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PREORE";316;158;257;126;9;"ALLEANZA LOMBARDA AUTONOMIA";"3"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PREORE";316;158;257;126;9;"ALTERNATIVA SOCIALE";"0"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PREORE";316;158;257;126;9;"PARTITO PENSIONATI";"3"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PREORE";316;158;257;126;9;"LEGA NORD";"9"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PREORE";316;158;257;126;9;"COMUNISTI ITALIANI";"1"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PREORE";316;158;257;126;9;"A.P. UDEUR";"0"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PREORE";316;158;257;126;9;"RIFONDAZIONE COMUNISTA";"11"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PREORE";316;158;257;126;9;"FIAMMA TRICOLORE";"2"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PREORE";316;158;257;126;9;"AB.SCORP.VERDI VERDI";"1"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PREORE";316;158;257;126;9;"FORZA ITALIA";"49"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PREORE";316;158;257;126;9;"UNIONE DI CENTRO";"16"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PREORE";316;158;257;126;9;"PRI I LIBERAL SGARBI";"0"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PREORE";316;158;257;126;9;"PAESE NUOVO";"0"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PREORE";316;158;257;126;9;"FED.DEI VERDI";"9"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PREORE";316;158;257;126;9;"UNITI NELL'ULIVO";"111"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PREORE";316;158;257;126;9;"SVP";"4"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PREORE";316;158;257;126;9;"ALLEANZA NAZIONALE";"9"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PREORE";316;158;257;126;9;"MOV.IDEA SOC. RAUTI";"0"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PREORE";316;158;257;126;9;"P.SEGNI SCOGNAMIGLIO";"1"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PREORE";316;158;257;126;9;"SOCIALISTI UNITI";"0"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PREZZO";177;95;129;66;4;"PRI I LIBERAL SGARBI";"2"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PREZZO";177;95;129;66;4;"LEGA NORD";"5"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PREZZO";177;95;129;66;4;"UNIONE DI CENTRO";"37"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PREZZO";177;95;129;66;4;"AB.SCORP.VERDI VERDI";"0"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PREZZO";177;95;129;66;4;"PAESE NUOVO";"0"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PREZZO";177;95;129;66;4;"FIAMMA TRICOLORE";"1"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PREZZO";177;95;129;66;4;"RIFONDAZIONE COMUNISTA";"2"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PREZZO";177;95;129;66;4;"DIPIETRO OCCHETTO";"1"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PREZZO";177;95;129;66;4;"FORZA ITALIA";"10"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PREZZO";177;95;129;66;4;"LISTA EMMA BONINO";"2"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PREZZO";177;95;129;66;4;"PARTITO PENSIONATI";"3"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PREZZO";177;95;129;66;4;"A.P. UDEUR";"0"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PREZZO";177;95;129;66;4;"COMUNISTI ITALIANI";"1"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PREZZO";177;95;129;66;4;"ALLEANZA LOMBARDA AUTONOMIA";"1"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PREZZO";177;95;129;66;4;"P.SEGNI SCOGNAMIGLIO";"0"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PREZZO";177;95;129;66;4;"MOV.IDEA SOC. RAUTI";"1"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PREZZO";177;95;129;66;4;"ALLEANZA NAZIONALE";"8"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PREZZO";177;95;129;66;4;"SVP";"3"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PREZZO";177;95;129;66;4;"UNITI NELL'ULIVO";"42"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PREZZO";177;95;129;66;4;"FED.DEI VERDI";"4"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PREZZO";177;95;129;66;4;"SOCIALISTI UNITI";"2"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"PREZZO";177;95;129;66;4;"ALTERNATIVA SOCIALE";"0"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"RABBI";1218;593;653;337;49;"SOCIALISTI UNITI";"2"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"RABBI";1218;593;653;337;49;"P.SEGNI SCOGNAMIGLIO";"0"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"RABBI";1218;593;653;337;49;"SVP";"99"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"RABBI";1218;593;653;337;49;"ALLEANZA LOMBARDA AUTONOMIA";"7"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"RABBI";1218;593;653;337;49;"MOV.IDEA SOC. RAUTI";"2"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"RABBI";1218;593;653;337;49;"A.P. UDEUR";"1"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"RABBI";1218;593;653;337;49;"COMUNISTI ITALIANI";"6"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"RABBI";1218;593;653;337;49;"LEGA NORD";"68"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"RABBI";1218;593;653;337;49;"PARTITO PENSIONATI";"8"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"RABBI";1218;593;653;337;49;"ALTERNATIVA SOCIALE";"5"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"RABBI";1218;593;653;337;49;"FORZA ITALIA";"98"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"RABBI";1218;593;653;337;49;"DIPIETRO OCCHETTO";"6"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"RABBI";1218;593;653;337;49;"UNITI NELL'ULIVO";"187"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"RABBI";1218;593;653;337;49;"FED.DEI VERDI";"6"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"RABBI";1218;593;653;337;49;"LISTA EMMA BONINO";"12"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"RABBI";1218;593;653;337;49;"ALLEANZA NAZIONALE";"30"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"RABBI";1218;593;653;337;49;"UNIONE DI CENTRO";"17"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"RABBI";1218;593;653;337;49;"AB.SCORP.VERDI VERDI";"0"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"RABBI";1218;593;653;337;49;"PAESE NUOVO";"3"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"RABBI";1218;593;653;337;49;"FIAMMA TRICOLORE";"1"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"RABBI";1218;593;653;337;49;"RIFONDAZIONE COMUNISTA";"10"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"RABBI";1218;593;653;337;49;"PRI I LIBERAL SGARBI";"2"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"RAGOLI";629;318;427;223;9;"FED.DEI VERDI";"14"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"RAGOLI";629;318;427;223;9;"ALLEANZA NAZIONALE";"26"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"RAGOLI";629;318;427;223;9;"SVP";"11"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"RAGOLI";629;318;427;223;9;"MOV.IDEA SOC. RAUTI";"0"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"RAGOLI";629;318;427;223;9;"UNITI NELL'ULIVO";"139"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"RAGOLI";629;318;427;223;9;"PRI I LIBERAL SGARBI";"0"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"RAGOLI";629;318;427;223;9;"PARTITO PENSIONATI";"6"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"RAGOLI";629;318;427;223;9;"RIFONDAZIONE COMUNISTA";"9"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"RAGOLI";629;318;427;223;9;"FIAMMA TRICOLORE";"1"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"RAGOLI";629;318;427;223;9;"PAESE NUOVO";"0"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"RAGOLI";629;318;427;223;9;"AB.SCORP.VERDI VERDI";"5"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"RAGOLI";629;318;427;223;9;"UNIONE DI CENTRO";"33"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"RAGOLI";629;318;427;223;9;"COMUNISTI ITALIANI";"2"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"RAGOLI";629;318;427;223;9;"LISTA EMMA BONINO";"8"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"RAGOLI";629;318;427;223;9;"DIPIETRO OCCHETTO";"19"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"RAGOLI";629;318;427;223;9;"ALTERNATIVA SOCIALE";"3"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"RAGOLI";629;318;427;223;9;"FORZA ITALIA";"80"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"RAGOLI";629;318;427;223;9;"ALLEANZA LOMBARDA AUTONOMIA";"4"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"RAGOLI";629;318;427;223;9;"A.P. UDEUR";"0"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"RAGOLI";629;318;427;223;9;"SOCIALISTI UNITI";"4"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"RAGOLI";629;318;427;223;9;"P.SEGNI SCOGNAMIGLIO";"0"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"RAGOLI";629;318;427;223;9;"LEGA NORD";"46"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"REVO'";1027;489;614;304;26;"PRI I LIBERAL SGARBI";"3"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"REVO'";1027;489;614;304;26;"FORZA ITALIA";"112"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"REVO'";1027;489;614;304;26;"UNIONE DI CENTRO";"42"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"REVO'";1027;489;614;304;26;"LISTA EMMA BONINO";"6"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"REVO'";1027;489;614;304;26;"DIPIETRO OCCHETTO";"9"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"REVO'";1027;489;614;304;26;"RIFONDAZIONE COMUNISTA";"4"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"REVO'";1027;489;614;304;26;"FIAMMA TRICOLORE";"0"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"REVO'";1027;489;614;304;26;"PAESE NUOVO";"3"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"REVO'";1027;489;614;304;26;"AB.SCORP.VERDI VERDI";"2"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"REVO'";1027;489;614;304;26;"FED.DEI VERDI";"14"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"REVO'";1027;489;614;304;26;"ALTERNATIVA SOCIALE";"3"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"REVO'";1027;489;614;304;26;"UNITI NELL'ULIVO";"238"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"REVO'";1027;489;614;304;26;"SVP";"49"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"REVO'";1027;489;614;304;26;"ALLEANZA NAZIONALE";"18"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"REVO'";1027;489;614;304;26;"MOV.IDEA SOC. RAUTI";"0"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"REVO'";1027;489;614;304;26;"P.SEGNI SCOGNAMIGLIO";"0"
"ITALIA NORD-ORIENTALE";"Trentino-Alto Adige";"Trento ";"REVO'";1027;489;614;304;26;"SOCIALISTI UNITI";"2"
