code_start,year_start,name_start,code_latest,name_latest,proportion_population,proportion_area,name_chain
A_10046000,2000,Sankt Wendel,A_10046000,St. Wendel,1.0,1.0,Sankt Wendel -> St. Wendel
A_11000000,2000,KS Berlin,A_11000000,"Berlin, Stadt",1.0,1.0,"KS Berlin -> Berlin, Kreisfreie Stadt -> Berlin, Stadt"
A_12051000,2000,KS Brandenburg an der Havel,A_12051000,"Brandenburg an der Havel, Stadt",1.0,1.0,"KS Brandenburg an der Havel -> Brandenburg an der Havel, Kreisfreie St -> Brandenburg an der Havel, Stadt"
A_12052000,2000,KS Cottbus/Chosebusz,A_12052000,"Cottbus, Stadt",1.0,1.0,"KS Cottbus/Chosebusz -> KS Cottbus -> Cottbus, Kreisfreie Stadt -> Cottbus, Stadt"
A_12053000,2000,KS Frankfurt/Oder,A_12053000,"Frankfurt (Oder), Stadt",1.0,1.0,"KS Frankfurt/Oder -> KS Frankfurt (Oder) -> Frankfurt (Oder), Kreisfreie Stadt -> Frankfurt (Oder), Stadt"
A_12054000,2000,KS Potsdam,A_12054000,"Potsdam, Stadt",1.0,1.0,"KS Potsdam -> Potsdam, Kreisfreie Stadt -> Potsdam, Stadt"
A_12060000,2000,Barnim,A_12060000,Barnim,0.995744,0.985725,Barnim
A_12060000,2000,Barnim,A_12064000,Märkisch-Oderland,0.004256,0.014275,Barnim -> Märkisch-Oderland
A_12061000,2000,Dahme-Spreewald,A_12061000,Dahme-Spreewald,1.0,1.0,Dahme-Spreewald
A_12062000,2000,Elbe-Elster,A_12062000,Elbe-Elster,1.0,1.0,Elbe-Elster
A_12063000,2000,Havelland,A_12063000,Havelland,1.0,1.0,Havelland
A_12064000,2000,Märkisch Oderland,A_12064000,Märkisch-Oderland,1.0,1.0,Märkisch Oderland -> Märkisch-Oderland
A_12065000,2000,Oberhavel,A_12065000,Oberhavel,1.0,1.0,Oberhavel
A_12066000,2000,Oberspreewald-Lausitz,A_12066000,Oberspreewald-Lausitz,1.0,1.0,Oberspreewald-Lausitz
A_12067000,2000,Oder-Spree,A_12067000,Oder-Spree,1.0,1.0,Oder-Spree
A_12068000,2000,Ostprignitz-Ruppin,A_12068000,Ostprignitz-Ruppin,1.0,1.0,Ostprignitz-Ruppin
A_12069000,2000,Potsdam-Mittelmark,A_12051000,"Brandenburg an der Havel, Stadt",0.004154,0.007745,"Potsdam-Mittelmark -> KS Brandenburg an der Havel -> Brandenburg an der Havel, Kreisfreie St -> Brandenburg an der Havel, Stadt"
A_12069000,2000,Potsdam-Mittelmark,A_12054000,"Potsdam, Stadt",0.055231,0.029043,"Potsdam-Mittelmark -> KS Potsdam -> Potsdam, Kreisfreie Stadt -> Potsdam, Stadt"
A_12069000,2000,Potsdam-Mittelmark,A_12063000,Havelland,0.005564,0.003485,Potsdam-Mittelmark -> Havelland
A_12069000,2000,Potsdam-Mittelmark,A_12069000,Potsdam-Mittelmark,0.93505,0.959727,Potsdam-Mittelmark
A_12070000,2000,Prignitz,A_12070000,Prignitz,1.0,1.0,Prignitz
A_12071000,2000,Spree-Neiße,A_12052000,"Cottbus, Stadt",0.035565,0.008323,"Spree-Neiße -> KS Cottbus/Chosebusz -> KS Cottbus -> Cottbus, Kreisfreie Stadt -> Cottbus, Stadt"
A_12071000,2000,Spree-Neiße,A_12071000,Spree-Neiße,0.964435,0.991677,Spree-Neiße
A_12072000,2000,Teltow-Flõming,A_12072000,Teltow-Fläming,1.0,1.0,Teltow-Flõming -> Teltow-Fläming
A_12073000,2000,Uckermark,A_12073000,Uckermark,1.0,1.0,Uckermark
A_13001000,2000,"KS Greifswald, Hansestadt",A_13075000,Vorpommern-Greifswald,1.0,1.0,"KS Greifswald, Hansestadt -> KS Greifswald -> Greifswald, Kreisfreie Stadt -> Vorpommern-Greifswald"
A_13002000,2000,"KS Neubrandenburg, Stadt",A_13071000,Mecklenburgische Seenplatte,1.0,1.0,"KS Neubrandenburg, Stadt -> KS Neubrandenburg -> Neubrandenburg, Kreisfreie Stadt -> Mecklenburgische Seenplatte"
A_13003000,2000,"KS Rostock, Hansestadt",A_13003000,Rostock,1.0,1.0,"KS Rostock, Hansestadt -> KS Rostock -> Rostock, Kreisfreie Stadt -> Rostock, Stadt -> Rostock"
A_13004000,2000,"KS Schwerin, Landeshauptstadt",A_13004000,Schwerin,1.0,1.0,"KS Schwerin, Landeshauptstadt -> KS Schwerin -> Schwerin, Kreisfreie Stadt -> Schwerin, Stadt -> Schwerin"
A_13005000,2000,"KS Stralsund, Hansestadt",A_13073000,Vorpommern-Rügen,1.0,1.0,"KS Stralsund, Hansestadt -> KS Stralsund -> Stralsund, Kreisfreie Stadt -> Vorpommern-Rügen"
A_13006000,2000,"KS Wismar, Hansestadt",A_13074000,Nordwestmecklenburg,1.0,1.0,"KS Wismar, Hansestadt -> KS Wismar -> Wismar, Kreisfreie Stadt -> Nordwestmecklenburg"
A_13051000,2000,Bad Doberan,A_13072000,Landkreis Rostock,1.0,1.0,Bad Doberan -> Landkreis Rostock
A_13052000,2000,Demmin,A_13071000,Mecklenburgische Seenplatte,0.824453225278736,0.82199955257969,Demmin -> Mecklenburgische Seenplatte
A_13052000,2000,Demmin,A_13075000,Vorpommern-Greifswald,0.175546774721264,0.17800044742031,Demmin -> Vorpommern-Greifswald
A_13053000,2000,Güstrow,A_13072000,Landkreis Rostock,1.0,1.0,Güstrow -> Landkreis Rostock
A_13054000,2000,Ludwigslust,A_13076000,Ludwigslust-Parchim,1.0,1.0,Ludwigslust -> Ludwigslust-Parchim
A_13055000,2000,Mecklenburg-Strelitz,A_13071000,Mecklenburgische Seenplatte,1.0,1.0,Mecklenburg-Strelitz -> Mecklenburgische Seenplatte
A_13056000,2000,Müritz,A_13071000,Mecklenburgische Seenplatte,1.0,1.0,Müritz -> Mecklenburgische Seenplatte
A_13057000,2000,Nordvorpommern,A_13073000,Vorpommern-Rügen,1.0,1.0,Nordvorpommern -> Vorpommern-Rügen
A_13058000,2000,Nordwestmecklenburg,A_13074000,Nordwestmecklenburg,1.0,1.0,Nordwestmecklenburg
A_13059000,2000,Ostvorpommern,A_13075000,Vorpommern-Greifswald,1.0,1.0,Ostvorpommern -> Vorpommern-Greifswald
A_13060000,2000,Parchim,A_13076000,Ludwigslust-Parchim,1.0,1.0,Parchim -> Ludwigslust-Parchim
A_13061000,2000,Rügen,A_13073000,Vorpommern-Rügen,1.0,1.0,Rügen -> Vorpommern-Rügen
A_13062000,2000,Uecker-Randow,A_13075000,Vorpommern-Greifswald,1.0,1.0,Uecker-Randow -> Vorpommern-Greifswald
A_14161000,2000,KS Chemnitz,A_14511000,"Chemnitz, Stadt",1.0,1.0,"Chemnitz-Stadt -> KS Chemnitz -> Chemnitz, Kreisfreie Stadt -> Chemnitz, Stadt"
A_14166000,2000,KS Plauen,A_14523000,Vogtlandkreis,1.0,1.0,Plauen-Stadt -> KS Plauen -> Vogtlandkreis
A_14167000,2000,KS Zwickau,A_14524000,Zwickau,1.0,1.0,Zwickau-Stadt -> KS Zwickau -> Zwickau
A_14171000,2000,Annaberg,A_14521000,Erzgebirgskreis,1.0,1.0,Annaberg -> Erzgebirgskreis
A_14173000,2000,Chemnitzer Land,A_14524000,Zwickau,1.0,1.0,Chemnitzer Land -> Zwickau
A_14177000,2000,Freiberg,A_14522000,Mittelsachsen,1.0,1.0,Freiberg -> Mittelsachsen
A_14178000,2000,Vogtlandkreis,A_14523000,Vogtlandkreis,1.0,1.0,Vogtlandkreis
A_14181000,2000,Mittlerer Erzgebirgskreis,A_14521000,Erzgebirgskreis,1.0,1.0,Mittlerer Erzgebirgskreis -> Erzgebirgskreis
A_14182000,2000,Mittweida,A_14522000,Mittelsachsen,1.0,1.0,Mittweida -> Mittelsachsen
A_14188000,2000,Stollberg,A_14521000,Erzgebirgskreis,1.0,1.0,Stollberg -> Erzgebirgskreis
A_14191000,2000,Aue-Schwarzenberg,A_14521000,Erzgebirgskreis,1.0,1.0,Aue-Schwarzenberg -> Erzgebirgskreis
A_14193000,2000,Zwickauer Land,A_14524000,Zwickau,1.0,1.0,Zwickauer Land -> Zwickau
A_14262000,2000,KS Dresden,A_14612000,"Dresden, Stadt",1.0,1.0,"Dresden-Stadt -> KS Dresden -> Dresden, Kreisfreie Stadt -> Dresden, Stadt"
A_14263000,2000,KS Görlitz,A_14626000,Görlitz,1.0,1.0,Görlitz-Stadt -> KS Görlitz -> Görlitz
A_14264000,2000,KS Hoyerswerda,A_14625000,Bautzen,1.0,1.0,KS Hoyerswerda -> Bautzen
A_14272000,2000,Bautzen,A_14625000,Bautzen,1.0,1.0,Bautzen
A_14280000,2000,Meißen,A_14627000,Meißen,1.0,1.0,Meißen
A_14284000,2000,Niederschles. Oberlausitzkreis,A_14626000,Görlitz,1.0,1.0,Niederschles. Oberlausitzkrei -> Niederschles. Oberlausitzkreis -> Görlitz
A_14285000,2000,Riesa-Großenhain,A_14627000,Meißen,1.0,1.0,Riesa-Großenhain -> Meißen
A_14286000,2000,Löbau-Zittau,A_14626000,Görlitz,1.0,1.0,Löbau-Zittau -> Görlitz
A_14287000,2000,Sächsische Schweiz,A_14628000,Sächsische Schweiz-Osterzgebirge,1.0,1.0,Sächsische Schweiz -> Sächsische Schweiz-Osterzgebirge
A_14290000,2000,Weißeritzkreis,A_14628000,Sächsische Schweiz-Osterzgebirge,1.0,1.0,Weißeritzkreis -> Sächsische Schweiz-Osterzgebirge
A_14292000,2000,Kamenz,A_14625000,Bautzen,1.0,1.0,Kamenz -> Bautzen
A_14365000,2000,KS Leipzig,A_14713000,"Leipzig, Stadt",1.0,1.0,"Leipzig-Stadt -> KS Leipzig -> Leipzig, Kreisfreie Stadt -> Leipzig, Stadt"
A_14374000,2000,Delitzsch,A_14730000,Nordsachsen,1.0,1.0,Delitzsch -> Nordsachsen
A_14375000,2000,Döbeln,A_14522000,Mittelsachsen,1.0,1.0,Döbeln -> Mittelsachsen
A_14379000,2000,Leipziger Land,A_14729000,Leipzig,1.0,1.0,Leipziger Land -> Leipzig
A_14383000,2000,Muldentalkreis,A_14729000,Leipzig,1.0,1.0,Muldentalkreis -> Leipzig
A_14389000,2000,Torgau-Oschatz,A_14730000,Nordsachsen,1.0,1.0,Torgau-Oschatz -> Nordsachsen
A_15101000,2000,KS Dessau,A_15001000,"Dessau-Roßlau, Stadt",1.0,1.0,"KS Dessau -> KS Dessau-Roßlau -> Dessau-Roßlau, Kreisfreie Stadt -> Dessau-Roßlau, Stadt"
A_15151000,2000,Anhalt-Zerbst,A_15001000,"Dessau-Roßlau, Stadt",0.22123650093,0.07878907935,"Anhalt-Zerbst -> KS Dessau -> KS Dessau-Roßlau -> Dessau-Roßlau, Kreisfreie Stadt -> Dessau-Roßlau, Stadt and Anhalt-Zerbst -> KS Dessau-Roßlau -> Dessau-Roßlau, Kreisfreie Stadt -> Dessau-Roßlau, Stadt"
A_15151000,2000,Anhalt-Zerbst,A_15082000,Anhalt-Bitterfeld,0.34691672593,0.38156672236,Anhalt-Zerbst -> Anhalt-Bitterfeld
A_15151000,2000,Anhalt-Zerbst,A_15086000,Jerichower Land,0.095499532898,0.19572550089000001,Anhalt-Zerbst -> Jerichower Land
A_15151000,2000,Anhalt-Zerbst,A_15091000,Wittenberg,0.33634724024199997,0.3439186974,Anhalt-Zerbst -> Wittenberg
A_15153000,2000,Bernburg,A_15089000,Salzlandkreis,1.0,1.0,Bernburg -> Salzlandkreis
A_15154000,2000,Bitterfeld,A_15082000,Anhalt-Bitterfeld,1.0,1.0,Bitterfeld -> Anhalt-Bitterfeld
A_15159000,2000,Köthen,A_15082000,Anhalt-Bitterfeld,1.0,1.0,Köthen -> Bitterfeld -> Anhalt-Bitterfeld and Köthen -> Anhalt-Bitterfeld
A_15171000,2000,Wittenberg,A_15091000,Wittenberg,1.0,1.0,Wittenberg
A_15202000,2000,KS Halle/Saale,A_15002000,"Halle (Saale), Stadt",1.0,1.0,"KS Halle/Saale -> KS Halle (Saale) -> Halle (Saale), Kreisfreie Stadt -> Halle (Saale), Stadt"
A_15256000,2000,Burgenlandkreis,A_15084000,Burgenlandkreis,1.0,1.0,Burgenlandkreis
A_15260000,2000,Mansfelder Land,A_15087000,Mansfeld-Südharz,1.0,1.0,Mansfelder Land -> Mansfeld-Südharz
A_15261000,2000,Merseburg-Querfurt,A_15088000,Saalekreis,1.0,1.0,Merseburg-Querfurt -> Saalekreis
A_15265000,2000,Saalkreis,A_15088000,Saalekreis,1.0,1.0,Saalkreis -> Merseburg-Querfurt -> Saalekreis and Saalkreis -> Saalekreis
A_15266000,2000,Sangerhausen,A_15087000,Mansfeld-Südharz,1.0,1.0,Sangerhausen -> Mansfeld-Südharz
A_15268000,2000,Weißenfels,A_15084000,Burgenlandkreis,1.0,1.0,Weißenfels -> Burgenlandkreis
A_15303000,2000,"KS Magdeburg, Landeshauptstadt",A_15003000,"Magdeburg, Landeshauptstadt",1.0,1.0,"KS Magdeburg, Landeshauptstad -> KS Magdeburg -> Magdeburg, Kreisfreie Stadt -> Magdeburg, Stadt -> Magdeburg, Landeshauptstadt"
A_15352000,2000,Aschersleben-Staßfurt,A_15085000,Harz,0.066079,0.157279,Aschersleben-Staßfurt -> Harz
A_15352000,2000,Aschersleben-Staßfurt,A_15089000,Salzlandkreis,0.933921,0.842721,Aschersleben-Staßfurt -> Salzlandkreis
A_15355000,2000,Bördekreis,A_15003000,"Magdeburg, Landeshauptstadt",0.015401,0.009199,"KS Magdeburg, Landeshauptstad -> KS Magdeburg -> Magdeburg, Kreisfreie Stadt -> Magdeburg, Stadt -> Magdeburg, Landeshauptstadt"
A_15355000,2000,Bördekreis,A_15083000,Börde,0.984599,0.990801,Bördekreis -> Börde
A_15357000,2000,Halberstadt,A_15085000,Harz,1.0,1.0,Halberstadt -> Harz
A_15358000,2000,Jerichower Land,A_15086000,Jerichower Land,1.0,1.0,Jerichower Land
A_15362000,2000,Ohre-Kreis,A_15083000,Börde,1.0,1.0,Ohre-Kreis -> Börde
A_15363000,2000,Stendal,A_15090000,Stendal,1.0,1.0,Stendal -> Standal -> Stendal
A_15364000,2000,Quedlinburg,A_15085000,Harz,1.0,1.0,Quedlinburg -> Harz
A_15367000,2000,Schönebeck,A_15089000,Salzlandkreis,1.0,1.0,Schönebeck -> Salzlandkreis
A_15369000,2000,Wernigerode,A_15085000,Harz,1.0,1.0,Wernigerode -> Harz
A_15370000,2000,Altmarkkreis Salzwedel,A_15081000,Altmarkkreis Salzwedel,1.0,1.0,Altmarkkreis Salzwedel
A_16051000,2000,"KS Erfurt, Landeshauptstadt",A_16051000,"Erfurt, Stadt",1.0,1.0,"KS Erfurt, Landeshauptstadt -> KS Erfurt -> Erfurt, Kreisfreie Stadt -> Erfurt, Stadt"
A_16052000,2000,KS Gera,A_16052000,"Gera, Stadt",1.0,1.0,"KS Gera -> Gera, Kreisfreie Stadt -> Gera, Stadt"
A_16053000,2000,KS Jena,A_16053000,"Jena, Stadt",1.0,1.0,"KS Jena -> Jena, Kreisfreie Stadt -> Jena, Stadt"
A_16054000,2000,KS Suhl,A_16054000,"Suhl, Stadt",1.0,1.0,"KS Suhl -> Suhl, Kreisfreie Stadt -> Suhl, Stadt"
A_16055000,2000,KS Weimar,A_16055000,"Weimar, Stadt",1.0,1.0,"KS Weimar -> Weimar, Kreisfreie Stadt -> Weimar, Stadt"
A_16056000,2000,KS Eisenach,A_16063000,Wartburgkreis,1.0,1.0,"KS Eisenach -> Eisenach, Kreisfreie Stadt -> Eisenach, Stadt -> Wartburgkreis"
A_16061000,2000,Eichsfeld,A_16061000,Eichsfeld,1.0,1.0,Eichsfeld
A_16062000,2000,Nordhausen,A_16062000,Nordhausen,1.0,1.0,Nordhausen
A_16063000,2000,Wartburgkreis,A_16063000,Wartburgkreis,0.973184312131681,0.969039205788322,Wartburgkreis
A_16063000,2000,Wartburgkreis,A_16066000,Schmalkalden-Meiningen,0.0268156878683194,0.0309607942116776,Wartburgkreis -> Schmalkalden-Meiningen
A_16064000,2000,Unstrut-Hainich-Kreis,A_16064000,Unstrut-Hainich-Kreis,1.0,1.0,Unstrut-Hainich-Kreis
A_16065000,2000,Kyffhäuserkreis,A_16065000,Kyffhäuserkreis,1.0,1.0,Kyffhäuserkreis
A_16066000,2000,Schmalkalden-Meiningen,A_16066000,Schmalkalden-Meiningen,1.0,1.0,Schmalkalden-Meiningen
A_16067000,2000,Gotha,A_16067000,Gotha,1.0,1.0,Gotha
A_16068000,2000,Sömmerda,A_16068000,Sömmerda,1.0,1.0,Sömmerda
A_16069000,2000,Hildburghausen,A_16069000,Hildburghausen,1.0,1.0,Hildburghausen
A_16070000,2000,Ilm-Kreis,A_16054000,"Suhl, Stadt",0.0194956870390466,0.0457492325744018,"Ilm-Kreis -> Suhl, Stadt"
A_16070000,2000,Ilm-Kreis,A_16070000,Ilm-Kreis,0.980504312960953,0.954250767425598,Ilm-Kreis
A_16071000,2000,Weimarer Land,A_16071000,Weimarer Land,1.0,1.0,Weimarer Land -> Weimarer-Land -> Weimarer Land
A_16072000,2000,Sonneberg,A_16072000,Sonneberg,1.0,1.0,Sonneberg
A_16073000,2000,Saalfeld-Rudolstadt,A_16072000,Sonneberg,0.0208168791605551,0.0263023271526886,Saalfeld-Rudolstadt -> Sonneberg
A_16073000,2000,Saalfeld-Rudolstadt,A_16073000,Saalfeld-Rudolstadt,0.979183120839445,0.973697672847311,Saalfeld-Rudolstadt
A_16074000,2000,Saale-Holzland-Kreis,A_16074000,Saale-Holzland-Kreis,1.0,1.0,Saale-Holzland-Kreis
A_16075000,2000,Saale-Orla-Kreis,A_16075000,Saale-Orla-Kreis,1.0,1.0,Saale-Orla-Kreis
A_16076000,2000,Greiz,A_16076000,Greiz,1.0,1.0,Greiz
A_16077000,2000,Altenburger Land,A_16077000,Altenburger Land,1.0,1.0,Altenburger Land
A_01001000,2001,KS Flensburg,A_01001000,"Flensburg, Stadt",1.0,1.0,"KS Flensburg -> Flensburg, Kreisfreie Stadt -> Flensburg, Stadt"
A_01002000,2001,KS Kiel,A_01002000,"Kiel, Landeshauptstadt",1.0,1.0,"KS Kiel -> Kiel, Kreisfreie Stad -> Kiel, Stadt -> Kiel, Landeshauptstadt"
A_01003000,2001,KS Lübeck,A_01003000,"Lübeck, Hansestadt",1.0,1.0,"KS Lübeck -> Lübeck, Kreisfreie Stadt -> Lübeck, Stadt -> Lübeck, Hansestadt"
A_01004000,2001,KS Neumünster,A_01004000,"Neumünster, Stadt",1.0,1.0,"KS Neumünster -> Neumünster, Kreisfreie Stadt -> Neumünster, Stadt"
A_01051000,2001,Dithmarschen,A_01051000,Dithmarschen,1.0,1.0,Dithmarschen
A_01053000,2001,Herzogtum Lauenburg,A_01053000,Herzogtum Lauenburg,1.0,1.0,Herzogtum Lauenburg
A_01054000,2001,Nordfriesland,A_01054000,Nordfriesland,1.0,1.0,Nordfriesland
A_01055000,2001,Ostholstein,A_01055000,Ostholstein,1.0,1.0,Ostholstein
A_01056000,2001,Pinneberg,A_01056000,Pinneberg,1.0,1.0,Pinneberg
A_01057000,2001,Plön,A_01057000,Plön,1.0,1.0,Plön
A_01058000,2001,Rendsburg-Eckernförde,A_01058000,Rendsburg-Eckernförde,1.0,1.0,Rendsburg-Eckernförde
A_01059000,2001,Schleswig-Flensburg,A_01059000,Schleswig-Flensburg,1.0,1.0,Schleswig-Flensburg
A_01060000,2001,Segeberg,A_01060000,Segeberg,1.0,1.0,Segeberg
A_01061000,2001,Steinburg,A_01061000,Steinburg,1.0,1.0,Steinburg
A_01062000,2001,Stormarn,A_01062000,Stormarn,1.0,1.0,Stormarn
A_02000000,2001,"KS Hamburg, Freie und Hansest",A_02000000,"Hamburg, Freie und Hansestadt",1.0,1.0,"KS Hamburg, Freie und Hansest -> KS Hamburg -> Hamburg, Kreisfreie Stadt -> Hamburg, Stadt -> Hamburg, Freie und Hansestadt"
A_03101000,2001,KS Braunschweig,A_03101000,"Braunschweig, Stadt",1.0,1.0,"KS Braunschweig -> Braunschweig, Kreisfreie Stadt -> Braunschweig, Stadt"
A_03102000,2001,KS Salzgitter,A_03102000,"Salzgitter, Stadt",1.0,1.0,"KS Salzgitter -> Salzgitter, Kreisfreie Stadt -> Salzgitter, Stadt"
A_03103000,2001,KS Wolfsburg,A_03103000,"Wolfsburg, Stadt",1.0,1.0,"KS Wolfsburg -> Wolfsburg, Kreisfreie Stadt -> Wolfsburg, Stadt"
A_03151000,2001,Gifhorn,A_03151000,Gifhorn,1.0,1.0,Gifhorn
A_03152000,2001,Göttingen,A_03159000,Göttingen,1.0,1.0,Göttingen
A_03153000,2001,Goslar,A_03153000,Goslar,1.0,1.0,Goslar
A_03154000,2001,Helmstedt,A_03154000,Helmstedt,1.0,1.0,Helmstedt
A_03155000,2001,Northeim,A_03155000,Northeim,1.0,1.0,Northeim
A_03156000,2001,Osterode am Harz,A_03159000,Göttingen,1.0,1.0,Osterode am Harz -> Göttingen
A_03157000,2001,Peine,A_03157000,Peine,1.0,1.0,Peine
A_03158000,2001,Wolfenbüttel,A_03158000,Wolfenbüttel,1.0,1.0,Wolfenbüttel
A_03241000,2001,Region Hannover,A_03241000,Region Hannover,1.0,1.0,Region Hannover
A_03251000,2001,Diepholz,A_03251000,Diepholz,1.0,1.0,Diepholz
A_03252000,2001,Hameln-Pyrmont,A_03252000,Hameln-Pyrmont,1.0,1.0,Hameln-Pyrmont
A_03254000,2001,Hildesheim,A_03254000,Hildesheim,1.0,1.0,Hildesheim
A_03255000,2001,Holzminden,A_03255000,Holzminden,1.0,1.0,Holzminden
A_03256000,2001,Nienburg (Weser),A_03256000,Nienburg (Weser),1.0,1.0,Nienburg (Weser)
A_03257000,2001,Schaumburg,A_03257000,Schaumburg,1.0,1.0,Schaumburg
A_03351000,2001,Celle,A_03351000,Celle,1.0,1.0,Celle
A_03352000,2001,Cuxhaven,A_03352000,Cuxhaven,1.0,1.0,Cuxhaven
A_03353000,2001,Harburg,A_03353000,Harburg,1.0,1.0,Harburg
A_03354000,2001,Lüchow-Dannenberg,A_03354000,Lüchow-Dannenberg,1.0,1.0,Lüchow-Dannenberg
A_03355000,2001,Lüneburg,A_03355000,Lüneburg,1.0,1.0,Lüneburg
A_03356000,2001,Osterholz,A_03356000,Osterholz,1.0,1.0,Osterholz
A_03357000,2001,Rotenburg (Wümme),A_03357000,Rotenburg (Wümme),1.0,1.0,Rotenburg (Wümme)
A_03358000,2001,Soltau-Fallingbostel,A_03358000,Heidekreis,1.0,1.0,Soltau-Fallingbostel -> Heidekreis
A_03359000,2001,Stade,A_03359000,Stade,1.0,1.0,Stade
A_03360000,2001,Uelzen,A_03360000,Uelzen,1.0,1.0,Uelzen
A_03361000,2001,Verden,A_03361000,Verden,1.0,1.0,Verden
A_03401000,2001,KS Delmenhorst,A_03401000,"Delmenhorst, Stadt",1.0,1.0,"KS Delmenhorst -> Delmenhorst, Kreisfreie Stadt -> Delmenhorst, Stadt"
A_03402000,2001,KS Emden,A_03402000,"Emden, Stadt",1.0,1.0,"KS Emden -> Emden, Kreisfreie Stadt -> Emden, Stadt"
A_03403000,2001,KS Oldenburg (Oldenburg),A_03403000,"Oldenburg (Oldenburg), Stadt",1.0,1.0,"KS Oldenburg (Oldenburg) -> Oldenburg (Oldenburg), Kreisfreie Stadt -> Oldenburg (Oldenburg), Stadt"
A_03404000,2001,KS Osnabrück,A_03404000,"Osnabrück, Stadt",1.0,1.0,"KS Osnabrück -> Osnabrück, Kreisfreie Stadt -> Osnabrück, Stadt"
A_03405000,2001,KS Wilhelmshaven,A_03405000,"Wilhelmshaven, Stadt",1.0,1.0,"KS Wilhelmshaven -> Wilhelmshaven, Kreisfreie Stadt -> Wilhelmshaven, Stadt"
A_03451000,2001,Ammerland,A_03451000,Ammerland,1.0,1.0,Ammerland
A_03452000,2001,Aurich,A_03452000,Aurich,1.0,1.0,Aurich
A_03453000,2001,Cloppenburg,A_03453000,Cloppenburg,1.0,1.0,Cloppenburg
A_03454000,2001,Emsland,A_03454000,Emsland,1.0,1.0,Emsland
A_03455000,2001,Friesland,A_03455000,Friesland,1.0,1.0,Friesland
A_03456000,2001,Grafschaft Bentheim,A_03456000,Grafschaft Bentheim,1.0,1.0,Grafschaft Bentheim
A_03457000,2001,Leer,A_03457000,Leer,1.0,1.0,Leer
A_03458000,2001,Oldenburg (Oldenburg),A_03458000,Oldenburg,1.0,1.0,Oldenburg (Oldenburg) -> Oldenburg
A_03459000,2001,Osnabrück,A_03459000,Osnabrück,1.0,1.0,Osnabrück
A_03460000,2001,Vechta,A_03460000,Vechta,1.0,1.0,Vechta
A_03461000,2001,Wesermarsch,A_03461000,Wesermarsch,1.0,1.0,Wesermarsch
A_03462000,2001,Wittmund,A_03462000,Wittmund,1.0,1.0,Wittmund
A_04011000,2001,KS Bremen,A_04011000,"Bremen, Stadt",1.0,1.0,"KS Bremen -> Bremen, Kreisfreie Stadt -> Bremen, Stadt"
A_04012000,2001,KS Bremerhaven,A_04012000,"Bremerhaven, Stadt",1.0,1.0,"KS Bremerhaven -> Bremerhaven, Kreisfreie Stadt -> Bremerhaven, Stadt"
A_05111000,2001,KS Düsseldorf,A_05111000,"Düsseldorf, Stadt",1.0,1.0,"KS Düsseldorf -> Düsseldorf, Kreisfreie Stadt -> Düsseldorf, Stadt"
A_05112000,2001,KS Duisburg,A_05112000,"Duisburg, Stadt",1.0,1.0,"KS Duisburg -> Duisburg, Kreisfreie Stadt -> Duisburg, Stadt"
A_05113000,2001,KS Essen,A_05113000,"Essen, Stadt",1.0,1.0,"KS Essen -> Essen, Kreisfreie Stadt -> Essen, Stadt"
A_05114000,2001,KS Krefeld,A_05114000,"Krefeld, Stadt",1.0,1.0,"KS Krefeld -> Krefeld, Kreisfreie Stadt -> Krefeld, Stadt"
A_05116000,2001,KS Mönchengladbach,A_05116000,"Mönchengladbach, Stadt",1.0,1.0,"KS Mönchengladbach -> Mönchengladbach, Kreisfreie Stadt -> Mönchengladbach, Stadt"
A_05117000,2001,KS Mülheim a.d.Ruhr,A_05117000,"Mülheim an der Ruhr, Stadt",1.0,1.0,"KS Mülheim a.d.Ruhr -> Mülheim an der Ruhr, Kreisfreie Stadt -> Mülheim an der Ruhr, Stadt"
A_05119000,2001,KS Oberhausen,A_05119000,"Oberhausen, Stadt",1.0,1.0,"KS Oberhausen -> Oberhausen, Kreisfreie Stadt -> Oberhausen, Stadt"
A_05120000,2001,KS Remscheid,A_05120000,"Remscheid, Stadt",1.0,1.0,"KS Remscheid -> Remscheid, Kreisfreie Stadt -> Remscheid, Stadt"
A_05122000,2001,KS Solingen,A_05122000,"Solingen, Klingenstadt",1.0,1.0,"KS Solingen -> Solingen, Kreisfreie Stadt -> Solingen, Stadt -> Solingen, Klingenstadt"
A_05124000,2001,KS Wuppertal,A_05124000,"Wuppertal, Stadt",1.0,1.0,"KS Wuppertal -> Wuppertal, Kreisfreie Stadt -> Wuppertal, Stadt"
A_05154000,2001,Kleve,A_05154000,Kleve,1.0,1.0,Kleve
A_05158000,2001,Mettmann,A_05158000,Mettmann,1.0,1.0,Mettmann
A_05162000,2001,Rhein-Kreis-Neuss,A_05162000,Rhein-Kreis Neuss,1.0,1.0,Rhein-Kreis-Neuss -> Rhein-Kreis Neuss
A_05166000,2001,Viersen,A_05166000,Viersen,1.0,1.0,Viersen
A_05170000,2001,Wesel,A_05170000,Wesel,1.0,1.0,Wesel
A_05313000,2001,KS Aachen,A_05334000,Städteregion Aachen,1.0,1.0,"KS Aachen -> Aachen, Kreisfreie Stadt -> Städteregion Aachen"
A_05314000,2001,KS Bonn,A_05314000,"Bonn, Stadt",1.0,1.0,"KS Bonn -> Bonn, Kreisfreie Stadt -> Bonn, Stadt"
