ci|tid|sid|li|list_name                                                                                   |votes  |ts|orgs
08|059|068|01|MIÉP-Jobbik a Harmadik Út                                                                   |0000014|01|MIÉP-Jobbik                                                 
08|059|068|02|SZABAD DEMOKRATÁK SZÖVETSÉGE - A MAGYAR LIBERÁLIS PÁRT                                      |0000053|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
08|059|068|03|MAGYAR DEMOKRATA FÓRUM                                                                      |0000050|01|MDF                                                         
08|059|068|04|MAGYAR KOMMUNISTA MUNKÁSPÁRT                                                                |0000003|01|MUNKÁSPÁRT                                                  
08|059|068|05|  MAGYAR SZOCIALISTA PÁRT                                                                   |0000274|01|MSZP                                                        
08|059|068|06|MAGYAR VIDÉK ÉS POLGÁRI PÁRT                                                                |0000001|01|MVPP                                                        
08|059|068|07|KERESZTÉNYDEMOKRATAPÁRT- KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                             |0000003|01|KERESZTÉNYDEMOKRATAPÁRT                                     
08|059|068|08|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA NÉPPÁRT                                 |0000404|02|FIDESZ,KDNP                                                 
08|059|069|01|MIÉP-Jobbik a Harmadik Út                                                                   |0000019|01|MIÉP-Jobbik                                                 
08|059|069|02|SZABAD DEMOKRATÁK SZÖVETSÉGE - A MAGYAR LIBERÁLIS PÁRT                                      |0000055|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
08|059|069|03|MAGYAR DEMOKRATA FÓRUM                                                                      |0000049|01|MDF                                                         
08|059|069|04|MAGYAR KOMMUNISTA MUNKÁSPÁRT                                                                |0000007|01|MUNKÁSPÁRT                                                  
08|059|069|05|  MAGYAR SZOCIALISTA PÁRT                                                                   |0000337|01|MSZP                                                        
08|059|069|06|MAGYAR VIDÉK ÉS POLGÁRI PÁRT                                                                |0000002|01|MVPP                                                        
08|059|069|07|KERESZTÉNYDEMOKRATAPÁRT- KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                             |0000004|01|KERESZTÉNYDEMOKRATAPÁRT                                     
08|059|069|08|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA NÉPPÁRT                                 |0000416|02|FIDESZ,KDNP                                                 
08|059|070|01|MIÉP-Jobbik a Harmadik Út                                                                   |0000020|01|MIÉP-Jobbik                                                 
08|059|070|02|SZABAD DEMOKRATÁK SZÖVETSÉGE - A MAGYAR LIBERÁLIS PÁRT                                      |0000043|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
08|059|070|03|MAGYAR DEMOKRATA FÓRUM                                                                      |0000052|01|MDF                                                         
08|059|070|04|MAGYAR KOMMUNISTA MUNKÁSPÁRT                                                                |0000007|01|MUNKÁSPÁRT                                                  
08|059|070|05|  MAGYAR SZOCIALISTA PÁRT                                                                   |0000282|01|MSZP                                                        
08|059|070|06|MAGYAR VIDÉK ÉS POLGÁRI PÁRT                                                                |0000002|01|MVPP                                                        
08|059|070|07|KERESZTÉNYDEMOKRATAPÁRT- KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                             |0000001|01|KERESZTÉNYDEMOKRATAPÁRT                                     
08|059|070|08|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA NÉPPÁRT                                 |0000499|02|FIDESZ,KDNP                                                 
08|059|071|01|MIÉP-Jobbik a Harmadik Út                                                                   |0000016|01|MIÉP-Jobbik                                                 
08|059|071|02|SZABAD DEMOKRATÁK SZÖVETSÉGE - A MAGYAR LIBERÁLIS PÁRT                                      |0000026|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
08|059|071|03|MAGYAR DEMOKRATA FÓRUM                                                                      |0000034|01|MDF                                                         
08|059|071|04|MAGYAR KOMMUNISTA MUNKÁSPÁRT                                                                |0000002|01|MUNKÁSPÁRT                                                  
08|059|071|05|  MAGYAR SZOCIALISTA PÁRT                                                                   |0000312|01|MSZP                                                        
08|059|071|06|MAGYAR VIDÉK ÉS POLGÁRI PÁRT                                                                |0000001|01|MVPP                                                        
08|059|071|07|KERESZTÉNYDEMOKRATAPÁRT- KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                             |0000000|01|KERESZTÉNYDEMOKRATAPÁRT                                     
08|059|071|08|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA NÉPPÁRT                                 |0000351|02|FIDESZ,KDNP                                                 
08|059|072|01|MIÉP-Jobbik a Harmadik Út                                                                   |0000008|01|MIÉP-Jobbik                                                 
08|059|072|02|SZABAD DEMOKRATÁK SZÖVETSÉGE - A MAGYAR LIBERÁLIS PÁRT                                      |0000014|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
08|059|072|03|MAGYAR DEMOKRATA FÓRUM                                                                      |0000008|01|MDF                                                         
08|059|072|04|MAGYAR KOMMUNISTA MUNKÁSPÁRT                                                                |0000002|01|MUNKÁSPÁRT                                                  
08|059|072|05|  MAGYAR SZOCIALISTA PÁRT                                                                   |0000108|01|MSZP                                                        
08|059|072|06|MAGYAR VIDÉK ÉS POLGÁRI PÁRT                                                                |0000002|01|MVPP                                                        
08|059|072|07|KERESZTÉNYDEMOKRATAPÁRT- KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                             |0000001|01|KERESZTÉNYDEMOKRATAPÁRT                                     
08|059|072|08|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA NÉPPÁRT                                 |0000144|02|FIDESZ,KDNP                                                 
08|059|073|01|MIÉP-Jobbik a Harmadik Út                                                                   |0000003|01|MIÉP-Jobbik                                                 
08|059|073|02|SZABAD DEMOKRATÁK SZÖVETSÉGE - A MAGYAR LIBERÁLIS PÁRT                                      |0000018|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
08|059|073|03|MAGYAR DEMOKRATA FÓRUM                                                                      |0000008|01|MDF                                                         
08|059|073|04|MAGYAR KOMMUNISTA MUNKÁSPÁRT                                                                |0000000|01|MUNKÁSPÁRT                                                  
08|059|073|05|  MAGYAR SZOCIALISTA PÁRT                                                                   |0000082|01|MSZP                                                        
08|059|073|06|MAGYAR VIDÉK ÉS POLGÁRI PÁRT                                                                |0000004|01|MVPP                                                        
08|059|073|07|KERESZTÉNYDEMOKRATAPÁRT- KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                             |0000001|01|KERESZTÉNYDEMOKRATAPÁRT                                     
